in s,C2 in V
-8.6659955E-01,-8.13477E+00
-8.6659115E-01,-8.23242E+00
-8.6658275E-01,-8.23242E+00
-8.6657435E-01,-8.15430E+00
-8.6656595E-01,-8.13477E+00
-8.6655755E-01,-8.21289E+00
-8.6654915E-01,-8.15430E+00
-8.6654075E-01,-8.17383E+00
-8.6653235E-01,-8.09570E+00
-8.6652395E-01,-8.17383E+00
-8.6651555E-01,-8.17383E+00
-8.6650715E-01,-7.62695E+00
-8.6649875E-01,-7.58789E+00
-8.6649035E-01,-7.70508E+00
-8.6648195E-01,-7.66602E+00
-8.6647355E-01,-7.58789E+00
-8.6646515E-01,-7.56836E+00
-8.6645675E-01,-7.58789E+00
-8.6644835E-01,-6.57227E+00
-8.6643995E-01,-4.36523E+00
-8.6643155E-01,-3.64258E+00
-8.6642315E-01,-3.15430E+00
-8.6641475E-01,-2.86133E+00
-8.6640635E-01,-2.66602E+00
-8.6639795E-01,-2.43164E+00
-8.6638955E-01,-2.41211E+00
-8.6638115E-01,-2.19727E+00
-8.6637275E-01,-2.21680E+00
-8.6636435E-01,-2.29492E+00
-8.6635595E-01,-2.43164E+00
-8.6634755E-01,-2.72461E+00
-8.6633915E-01,-3.34961E+00
-8.6633075E-01,-6.29883E+00
-8.6632235E-01,-7.78320E+00
-8.6631395E-01,-7.78320E+00
-8.6630555E-01,-7.84180E+00
-8.6629715E-01,-7.86133E+00
-8.6628875E-01,-7.88086E+00
-8.6628035E-01,-7.80273E+00
-8.6627195E-01,-7.82227E+00
-8.6626355E-01,-7.80273E+00
-8.6625515E-01,-7.82227E+00
-8.6624675E-01,-7.78320E+00
-8.6623835E-01,-7.80273E+00
-8.6622995E-01,-7.74414E+00
-8.6622155E-01,-7.80273E+00
-8.6621315E-01,-7.72461E+00
-8.6620475E-01,-7.76367E+00
-8.6619635E-01,-7.74414E+00
-8.6618795E-01,-7.80273E+00
-8.6617955E-01,-7.70508E+00
-8.6617115E-01,-7.68555E+00
-8.6616275E-01,-7.66602E+00
-8.6615435E-01,-7.72461E+00
-8.6614595E-01,-7.62695E+00
-8.6613755E-01,-7.62695E+00
-8.6612915E-01,4.58984E-01
-8.6612075E-01,8.93555E+00
-8.6611235E-01,9.01367E+00
-8.6610395E-01,8.95508E+00
-8.6609555E-01,8.93555E+00
-8.6608715E-01,8.91602E+00
-8.6607875E-01,8.93555E+00
-8.6607035E-01,8.89648E+00
-8.6606195E-01,8.89648E+00
-8.6605355E-01,8.89648E+00
-8.6604515E-01,8.87695E+00
-8.6603675E-01,8.87695E+00
-8.6602835E-01,8.81836E+00
-8.6601995E-01,8.87695E+00
-8.6601155E-01,8.81836E+00
-8.6600315E-01,8.77930E+00
-8.6599475E-01,8.85742E+00
-8.6598635E-01,8.83789E+00
-8.6597795E-01,8.85742E+00
-8.6596955E-01,8.75977E+00
-8.6596115E-01,8.81836E+00
-8.6595275E-01,8.83789E+00
-8.6594435E-01,8.83789E+00
-8.6593595E-01,8.81836E+00
-8.6592755E-01,8.85742E+00
-8.6591915E-01,8.81836E+00
-8.6591075E-01,8.89648E+00
-8.6590235E-01,8.81836E+00
-8.6589395E-01,8.95508E+00
-8.6588555E-01,8.87695E+00
-8.6587715E-01,9.01367E+00
-8.6586875E-01,8.95508E+00
-8.6586035E-01,9.03320E+00
-8.6585195E-01,8.99414E+00
-8.6584355E-01,9.03320E+00
-8.6583515E-01,8.99414E+00
-8.6582675E-01,9.09180E+00
-8.6581835E-01,8.97461E+00
-8.6580995E-01,9.09180E+00
-8.6580155E-01,8.99414E+00
-8.6579315E-01,9.03320E+00
-8.6578475E-01,9.09180E+00
-8.6577635E-01,9.05273E+00
-8.6576795E-01,9.03320E+00
-8.6575955E-01,9.05273E+00
-8.6575115E-01,9.03320E+00
-8.6574275E-01,9.03320E+00
-8.6573435E-01,9.01367E+00
-8.6572595E-01,9.03320E+00
-8.6571755E-01,8.93555E+00
-8.6570915E-01,8.95508E+00
-8.6570075E-01,8.95508E+00
-8.6569235E-01,8.93555E+00
-8.6568395E-01,8.93555E+00
-8.6567555E-01,8.99414E+00
-8.6566715E-01,8.89648E+00
-8.6565875E-01,8.95508E+00
-8.6565035E-01,8.91602E+00
-8.6564195E-01,8.95508E+00
-8.6563355E-01,8.87695E+00
-8.6562515E-01,8.95508E+00
-8.6561675E-01,8.95508E+00
-8.6560835E-01,8.99414E+00
-8.6559995E-01,8.97461E+00
-8.6559155E-01,9.03320E+00
-8.6558315E-01,9.03320E+00
-8.6557475E-01,8.97461E+00
-8.6556635E-01,8.99414E+00
-8.6555795E-01,9.03320E+00
-8.6554955E-01,8.97461E+00
-8.6554115E-01,9.13086E+00
-8.6553275E-01,9.09180E+00
-8.6552435E-01,9.15039E+00
-8.6551595E-01,9.11133E+00
-8.6550755E-01,9.07227E+00
-8.6549915E-01,9.09180E+00
-8.6549075E-01,9.09180E+00
-8.6548235E-01,9.11133E+00
-8.6547395E-01,9.13086E+00
-8.6546555E-01,9.09180E+00
-8.6545715E-01,9.11133E+00
-8.6544875E-01,9.07227E+00
-8.6544035E-01,8.81836E+00
-8.6543195E-01,8.72070E+00
-8.6542355E-01,8.74023E+00
-8.6541515E-01,8.60352E+00
-8.6540675E-01,8.70117E+00
-8.6539835E-01,8.60352E+00
-8.6538995E-01,8.74023E+00
-8.6538155E-01,8.60352E+00
-8.6537315E-01,8.68164E+00
-8.6536475E-01,8.60352E+00
-8.6535635E-01,8.62305E+00
-8.6534795E-01,8.58398E+00
-8.6533955E-01,8.62305E+00
-8.6533115E-01,8.58398E+00
-8.6532275E-01,5.55664E+00
-8.6531435E-01,2.90039E+00
-8.6530595E-01,5.30273E+00
-8.6529755E-01,8.60352E+00
-8.6528915E-01,8.44727E+00
-8.6528075E-01,-3.09570E+00
-8.6527235E-01,-8.01758E+00
-8.6526395E-01,-7.99805E+00
-8.6525555E-01,-8.03711E+00
-8.6524715E-01,-7.99805E+00
-8.6523875E-01,-8.13477E+00
-8.6523035E-01,-8.01758E+00
-8.6522195E-01,-7.95898E+00
-8.6521355E-01,-7.93945E+00
-8.6520515E-01,-7.90039E+00
-8.6519675E-01,-7.76367E+00
-8.6518835E-01,-7.45117E+00
-8.6517995E-01,-7.49023E+00
-8.6517155E-01,-7.37305E+00
-8.6516315E-01,-7.41211E+00
-8.6515475E-01,-5.83008E+00
-8.6514635E-01,-4.16992E+00
-8.6513795E-01,-3.64258E+00
-8.6512955E-01,-3.27148E+00
-8.6512115E-01,-2.97852E+00
-8.6511275E-01,-2.86133E+00
-8.6510435E-01,-2.62695E+00
-8.6509595E-01,-2.37305E+00
-8.6508755E-01,-2.25586E+00
-8.6507915E-01,-2.11914E+00
-8.6507075E-01,-1.92383E+00
-8.6506235E-01,-1.92383E+00
-8.6505395E-01,-1.72852E+00
-8.6504555E-01,-1.68945E+00
-8.6503715E-01,-1.65039E+00
-8.6502875E-01,-1.57227E+00
-8.6502035E-01,-1.57227E+00
-8.6501195E-01,-1.55273E+00
-8.6500355E-01,-1.49414E+00
-8.6499515E-01,-1.57227E+00
-8.6498675E-01,-1.61133E+00
-8.6497835E-01,-1.78711E+00
-8.6496995E-01,-1.98242E+00
-8.6496155E-01,-2.21680E+00
-8.6495315E-01,-2.95898E+00
-8.6494475E-01,-6.08398E+00
-8.6493635E-01,-7.54883E+00
-8.6492795E-01,-7.66602E+00
-8.6491955E-01,-7.70508E+00
-8.6491115E-01,-7.68555E+00
-8.6490275E-01,-7.66602E+00
-8.6489435E-01,-7.66602E+00
-8.6488595E-01,-7.64648E+00
-8.6487755E-01,-7.58789E+00
-8.6486915E-01,-7.52930E+00
-8.6486075E-01,-7.52930E+00
-8.6485235E-01,-7.09961E+00
-8.6484395E-01,1.35742E+00
-8.6483555E-01,9.07227E+00
-8.6482715E-01,8.97461E+00
-8.6481875E-01,9.01367E+00
-8.6481035E-01,9.01367E+00
-8.6480195E-01,8.99414E+00
-8.6479355E-01,8.91602E+00
-8.6478515E-01,9.01367E+00
-8.6477675E-01,8.97461E+00
-8.6476835E-01,8.99414E+00
-8.6475995E-01,8.87695E+00
-8.6475155E-01,8.87695E+00
-8.6474315E-01,8.89648E+00
-8.6473475E-01,8.93555E+00
-8.6472635E-01,8.99414E+00
-8.6471795E-01,8.95508E+00
-8.6470955E-01,8.83789E+00
-8.6470115E-01,8.93555E+00
-8.6469275E-01,8.85742E+00
-8.6468435E-01,8.83789E+00
-8.6467595E-01,8.89648E+00
-8.6466755E-01,8.89648E+00
-8.6465915E-01,8.85742E+00
-8.6465075E-01,8.83789E+00
-8.6464235E-01,8.85742E+00
-8.6463395E-01,8.95508E+00
-8.6462555E-01,8.85742E+00
-8.6461715E-01,8.85742E+00
-8.6460875E-01,8.85742E+00
-8.6460035E-01,8.87695E+00
-8.6459195E-01,8.87695E+00
-8.6458355E-01,8.99414E+00
-8.6457515E-01,8.93555E+00
-8.6456675E-01,8.95508E+00
-8.6455835E-01,8.95508E+00
-8.6454995E-01,8.93555E+00
-8.6454155E-01,9.01367E+00
-8.6453315E-01,9.03320E+00
-8.6452475E-01,8.97461E+00
-8.6451635E-01,9.03320E+00
-8.6450795E-01,9.05273E+00
-8.6449955E-01,9.13086E+00
-8.6449115E-01,9.01367E+00
-8.6448275E-01,9.11133E+00
-8.6447435E-01,9.09180E+00
-8.6446595E-01,9.11133E+00
-8.6445755E-01,8.97461E+00
-8.6444915E-01,9.13086E+00
-8.6444075E-01,9.03320E+00
-8.6443235E-01,8.97461E+00
-8.6442395E-01,9.03320E+00
-8.6441555E-01,9.03320E+00
-8.6440715E-01,9.01367E+00
-8.6439875E-01,9.03320E+00
-8.6439035E-01,8.97461E+00
-8.6438195E-01,8.93555E+00
-8.6437355E-01,8.93555E+00
-8.6436515E-01,8.99414E+00
-8.6435675E-01,8.74023E+00
-8.6434835E-01,8.68164E+00
-8.6433995E-01,8.58398E+00
-8.6433155E-01,8.56445E+00
-8.6432315E-01,8.60352E+00
-8.6431475E-01,8.54492E+00
-8.6430635E-01,8.52539E+00
-8.6429795E-01,8.03711E+00
-8.6428955E-01,3.99414E+00
-8.6428115E-01,3.66211E+00
-8.6427275E-01,4.32617E+00
-8.6426435E-01,4.03320E+00
-8.6425595E-01,2.05078E-01
-8.6424755E-01,-7.97852E+00
-8.6423915E-01,-7.99805E+00
-8.6423075E-01,-7.95898E+00
-8.6422235E-01,-7.88086E+00
-8.6421395E-01,-7.86133E+00
-8.6420555E-01,-7.35352E+00
-8.6419715E-01,-7.35352E+00
-8.6418875E-01,-7.35352E+00
-8.6418035E-01,-5.86914E+00
-8.6417195E-01,-3.85742E+00
-8.6416355E-01,-3.29102E+00
-8.6415515E-01,-2.91992E+00
-8.6414675E-01,-2.60742E+00
-8.6413835E-01,-2.45117E+00
-8.6412995E-01,-2.27539E+00
-8.6412155E-01,-2.13867E+00
-8.6411315E-01,-2.00195E+00
-8.6410475E-01,-1.90430E+00
-8.6409635E-01,-1.74805E+00
-8.6408795E-01,-1.59180E+00
-8.6407955E-01,-1.41602E+00
-8.6407115E-01,-1.25977E+00
-8.6406275E-01,-9.66797E-01
-8.6405435E-01,-9.27734E-01
-8.6404595E-01,-7.12891E-01
-8.6403755E-01,-5.37109E-01
-8.6402915E-01,-3.41797E-01
-8.6402075E-01,-2.83203E-01
-8.6401235E-01,-4.88281E-02
-8.6400395E-01,1.26953E-01
-8.6399555E-01,2.63672E-01
-8.6398715E-01,4.39453E-01
-8.6397875E-01,4.39453E-01
-8.6397035E-01,4.98047E-01
-8.6396195E-01,6.93359E-01
-8.6395355E-01,7.32422E-01
-8.6394515E-01,7.91016E-01
-8.6393675E-01,9.08203E-01
-8.6392835E-01,1.00586E+00
-8.6391995E-01,9.47266E-01
-8.6391155E-01,1.20117E+00
-8.6390315E-01,1.18164E+00
-8.6389475E-01,1.27930E+00
-8.6388635E-01,1.35742E+00
-8.6387795E-01,1.41602E+00
-8.6386955E-01,1.45508E+00
-8.6386115E-01,1.57227E+00
-8.6385275E-01,1.51367E+00
-8.6384435E-01,1.72852E+00
-8.6383595E-01,1.70898E+00
-8.6382755E-01,1.78711E+00
-8.6381915E-01,1.84570E+00
-8.6381075E-01,1.94336E+00
-8.6380235E-01,2.00195E+00
-8.6379395E-01,2.00195E+00
-8.6378555E-01,2.00195E+00
-8.6377715E-01,2.06055E+00
-8.6376875E-01,2.06055E+00
-8.6376035E-01,2.06055E+00
-8.6375195E-01,1.90430E+00
-8.6374355E-01,1.68945E+00
-8.6373515E-01,1.57227E+00
-8.6372675E-01,1.37695E+00
-8.6371835E-01,1.20117E+00
-8.6370995E-01,1.06445E+00
-8.6370155E-01,8.49609E-01
-8.6369315E-01,7.32422E-01
-8.6368475E-01,5.95703E-01
-8.6367635E-01,4.39453E-01
-8.6366795E-01,-2.92969E-02
-8.6365955E-01,-3.23242E+00
-8.6365115E-01,-8.23242E+00
-8.6364275E-01,-8.31055E+00
-8.6363435E-01,-8.31055E+00
-8.6362595E-01,-8.23242E+00
-8.6361755E-01,-8.25195E+00
-8.6360915E-01,-8.19336E+00
-8.6360075E-01,-8.23242E+00
-8.6359235E-01,-8.11523E+00
-8.6358395E-01,-8.27148E+00
-8.6357555E-01,-8.21289E+00
-8.6356715E-01,-8.23242E+00
-8.6355875E-01,-8.21289E+00
-8.6355035E-01,-8.25195E+00
-8.6354195E-01,-8.23242E+00
-8.6353355E-01,-8.23242E+00
-8.6352515E-01,-8.19336E+00
-8.6351675E-01,-8.23242E+00
-8.6350835E-01,-7.66602E+00
-8.6349995E-01,-7.68555E+00
-8.6349155E-01,-7.62695E+00
-8.6348315E-01,-7.68555E+00
-8.6347475E-01,-7.68555E+00
-8.6346635E-01,-7.68555E+00
-8.6345795E-01,-7.60742E+00
-8.6344955E-01,-7.72461E+00
-8.6344115E-01,-7.62695E+00
-8.6343275E-01,-7.56836E+00
-8.6342435E-01,-4.48242E+00
-8.6341595E-01,-3.23242E+00
-8.6340755E-01,-2.74414E+00
-8.6339915E-01,-2.39258E+00
-8.6339075E-01,-2.17773E+00
-8.6338235E-01,-1.98242E+00
-8.6337395E-01,-1.80664E+00
-8.6336555E-01,-1.78711E+00
-8.6335715E-01,-1.59180E+00
-8.6334875E-01,-1.53320E+00
-8.6334035E-01,-1.47461E+00
-8.6333195E-01,-1.59180E+00
-8.6332355E-01,-1.57227E+00
-8.6331515E-01,-2.21680E+00
-8.6330675E-01,-7.76367E+00
-8.6329835E-01,-7.88086E+00
-8.6328995E-01,-7.86133E+00
-8.6328155E-01,-7.88086E+00
-8.6327315E-01,-7.82227E+00
-8.6326475E-01,-7.82227E+00
-8.6325635E-01,-7.86133E+00
-8.6324795E-01,-7.88086E+00
-8.6323955E-01,-7.80273E+00
-8.6323115E-01,-7.88086E+00
-8.6322275E-01,-7.80273E+00
-8.6321435E-01,-7.82227E+00
-8.6320595E-01,-7.76367E+00
-8.6319755E-01,-7.80273E+00
-8.6318915E-01,-7.74414E+00
-8.6318075E-01,-7.74414E+00
-8.6317235E-01,-7.72461E+00
-8.6316395E-01,-7.62695E+00
-8.6315555E-01,-7.58789E+00
-8.6314715E-01,6.84570E+00
-8.6313875E-01,8.97461E+00
-8.6313035E-01,8.95508E+00
-8.6312195E-01,8.93555E+00
-8.6311355E-01,8.93555E+00
-8.6310515E-01,8.97461E+00
-8.6309675E-01,8.93555E+00
-8.6308835E-01,8.93555E+00
-8.6307995E-01,8.81836E+00
-8.6307155E-01,8.89648E+00
-8.6306315E-01,8.93555E+00
-8.6305475E-01,8.91602E+00
-8.6304635E-01,8.83789E+00
-8.6303795E-01,8.91602E+00
-8.6302955E-01,8.85742E+00
-8.6302115E-01,8.81836E+00
-8.6301275E-01,8.81836E+00
-8.6300435E-01,8.89648E+00
-8.6299595E-01,8.87695E+00
-8.6298755E-01,8.83789E+00
-8.6297915E-01,8.87695E+00
-8.6297075E-01,8.89648E+00
-8.6296235E-01,8.89648E+00
-8.6295395E-01,8.91602E+00
-8.6294555E-01,8.89648E+00
-8.6293715E-01,8.95508E+00
-8.6292875E-01,8.93555E+00
-8.6292035E-01,8.89648E+00
-8.6291195E-01,8.91602E+00
-8.6290355E-01,8.93555E+00
-8.6289515E-01,8.93555E+00
-8.6288675E-01,8.97461E+00
-8.6287835E-01,8.87695E+00
-8.6286995E-01,9.01367E+00
-8.6286155E-01,8.95508E+00
-8.6285315E-01,9.01367E+00
-8.6284475E-01,8.97461E+00
-8.6283635E-01,9.07227E+00
-8.6282795E-01,9.09180E+00
-8.6281955E-01,9.07227E+00
-8.6281115E-01,9.09180E+00
-8.6280275E-01,9.07227E+00
-8.6279435E-01,9.03320E+00
-8.6278595E-01,9.05273E+00
-8.6277755E-01,9.03320E+00
-8.6276915E-01,9.05273E+00
-8.6276075E-01,9.07227E+00
-8.6275235E-01,8.99414E+00
-8.6274395E-01,9.03320E+00
-8.6273555E-01,8.93555E+00
-8.6272715E-01,8.99414E+00
-8.6271875E-01,8.99414E+00
-8.6271035E-01,8.91602E+00
-8.6270195E-01,8.99414E+00
-8.6269355E-01,9.01367E+00
-8.6268515E-01,9.03320E+00
-8.6267675E-01,8.99414E+00
-8.6266835E-01,8.99414E+00
-8.6265995E-01,8.95508E+00
-8.6265155E-01,8.97461E+00
-8.6264315E-01,8.95508E+00
-8.6263475E-01,8.91602E+00
-8.6262635E-01,8.93555E+00
-8.6261795E-01,8.97461E+00
-8.6260955E-01,8.99414E+00
-8.6260115E-01,8.99414E+00
-8.6259275E-01,8.93555E+00
-8.6258435E-01,9.07227E+00
-8.6257595E-01,8.99414E+00
-8.6256755E-01,9.05273E+00
-8.6255915E-01,9.03320E+00
-8.6255075E-01,9.05273E+00
-8.6254235E-01,9.03320E+00
-8.6253395E-01,9.03320E+00
-8.6252555E-01,9.11133E+00
-8.6251715E-01,9.13086E+00
-8.6250875E-01,9.11133E+00
-8.6250035E-01,9.11133E+00
-8.6249195E-01,9.09180E+00
-8.6248355E-01,9.16992E+00
-8.6247515E-01,9.15039E+00
-8.6246675E-01,9.13086E+00
-8.6245835E-01,9.07227E+00
-8.6244995E-01,9.09180E+00
-8.6244155E-01,9.11133E+00
-8.6243315E-01,9.09180E+00
-8.6242475E-01,8.70117E+00
-8.6241635E-01,8.66211E+00
-8.6240795E-01,8.66211E+00
-8.6239955E-01,8.66211E+00
-8.6239115E-01,8.58398E+00
-8.6238275E-01,8.62305E+00
-8.6237435E-01,8.50586E+00
-8.6236595E-01,8.60352E+00
-8.6235755E-01,8.52539E+00
-8.6234915E-01,8.62305E+00
-8.6234075E-01,8.48633E+00
-8.6233235E-01,8.54492E+00
-8.6232395E-01,8.52539E+00
-8.6231555E-01,8.88672E-01
-8.6230715E-01,-8.05664E+00
-8.6229875E-01,-8.07617E+00
-8.6229035E-01,-7.97852E+00
-8.6228195E-01,-8.05664E+00
-8.6227355E-01,-8.05664E+00
-8.6226515E-01,-7.97852E+00
-8.6225675E-01,-7.95898E+00
-8.6224835E-01,-7.99805E+00
-8.6223995E-01,-7.97852E+00
-8.6223155E-01,-7.97852E+00
-8.6222315E-01,-7.99805E+00
-8.6221475E-01,-7.93945E+00
-8.6220635E-01,-7.97852E+00
-8.6219795E-01,-7.90039E+00
-8.6218955E-01,-7.95898E+00
-8.6218115E-01,-7.88086E+00
-8.6217275E-01,-7.50977E+00
-8.6216435E-01,-7.43164E+00
-8.6215595E-01,-7.45117E+00
-8.6214755E-01,-7.45117E+00
-8.6213915E-01,-7.37305E+00
-8.6213075E-01,-7.47070E+00
-8.6212235E-01,-7.39258E+00
-8.6211395E-01,-6.12305E+00
-8.6210555E-01,-4.09180E+00
-8.6209715E-01,-3.46680E+00
-8.6208875E-01,-3.01758E+00
-8.6208035E-01,-2.72461E+00
-8.6207195E-01,-2.52930E+00
-8.6206355E-01,-2.37305E+00
-8.6205515E-01,-2.17773E+00
-8.6204675E-01,-2.17773E+00
-8.6203835E-01,-2.13867E+00
-8.6202995E-01,-2.06055E+00
-8.6202155E-01,-2.17773E+00
-8.6201315E-01,-2.41211E+00
-8.6200475E-01,-2.91992E+00
-8.6199635E-01,-4.59961E+00
-8.6198795E-01,-7.66602E+00
-8.6197955E-01,-7.60742E+00
-8.6197115E-01,-7.66602E+00
-8.6196275E-01,-7.74414E+00
-8.6195435E-01,-7.70508E+00
-8.6194595E-01,-7.72461E+00
-8.6193755E-01,-7.72461E+00
-8.6192915E-01,-7.64648E+00
-8.6192075E-01,-7.72461E+00
-8.6191235E-01,-7.64648E+00
-8.6190395E-01,-7.60742E+00
-8.6189555E-01,-7.66602E+00
-8.6188715E-01,-7.58789E+00
-8.6187875E-01,-7.62695E+00
-8.6187035E-01,-7.58789E+00
-8.6186195E-01,-7.54883E+00
-8.6185355E-01,-7.52930E+00
-8.6184515E-01,-7.60742E+00
-8.6183675E-01,-7.58789E+00
-8.6182835E-01,-7.52930E+00
-8.6181995E-01,-7.56836E+00
-8.6181155E-01,-7.41211E+00
-8.6180315E-01,-7.06055E+00
-8.6179475E-01,9.07227E+00
-8.6178635E-01,8.97461E+00
-8.6177795E-01,8.99414E+00
-8.6176955E-01,9.03320E+00
-8.6176115E-01,8.91602E+00
-8.6175275E-01,8.91602E+00
-8.6174435E-01,8.93555E+00
-8.6173595E-01,8.89648E+00
-8.6172755E-01,8.87695E+00
-8.6171915E-01,8.87695E+00
-8.6171075E-01,8.83789E+00
-8.6170235E-01,8.81836E+00
-8.6169395E-01,8.87695E+00
-8.6168555E-01,8.83789E+00
-8.6167715E-01,8.87695E+00
-8.6166875E-01,8.85742E+00
-8.6166035E-01,8.81836E+00
-8.6165195E-01,8.87695E+00
-8.6164355E-01,8.81836E+00
-8.6163515E-01,8.85742E+00
-8.6162675E-01,8.85742E+00
-8.6161835E-01,8.85742E+00
-8.6160995E-01,8.83789E+00
-8.6160155E-01,8.87695E+00
-8.6159315E-01,8.87695E+00
-8.6158475E-01,8.91602E+00
-8.6157635E-01,9.03320E+00
-8.6156795E-01,8.89648E+00
-8.6155955E-01,8.95508E+00
-8.6155115E-01,8.95508E+00
-8.6154275E-01,8.95508E+00
-8.6153435E-01,8.93555E+00
-8.6152595E-01,9.01367E+00
-8.6151755E-01,8.99414E+00
-8.6150915E-01,9.01367E+00
-8.6150075E-01,9.01367E+00
-8.6149235E-01,9.01367E+00
-8.6148395E-01,9.01367E+00
-8.6147555E-01,9.15039E+00
-8.6146715E-01,9.07227E+00
-8.6145875E-01,9.03320E+00
-8.6145035E-01,9.03320E+00
-8.6144195E-01,9.03320E+00
-8.6143355E-01,9.07227E+00
-8.6142515E-01,9.03320E+00
-8.6141675E-01,8.97461E+00
-8.6140835E-01,8.95508E+00
-8.6139995E-01,8.99414E+00
-8.6139155E-01,9.03320E+00
-8.6138315E-01,8.93555E+00
-8.6137475E-01,9.01367E+00
-8.6136635E-01,8.95508E+00
-8.6135795E-01,8.95508E+00
-8.6134955E-01,8.95508E+00
-8.6134115E-01,8.91602E+00
-8.6133275E-01,8.91602E+00
-8.6132435E-01,8.89648E+00
-8.6131595E-01,8.95508E+00
-8.6130755E-01,8.91602E+00
-8.6129915E-01,8.99414E+00
-8.6129075E-01,8.95508E+00
-8.6128235E-01,8.91602E+00
-8.6127395E-01,8.97461E+00
-8.6126555E-01,8.95508E+00
-8.6125715E-01,8.95508E+00
-8.6124875E-01,8.95508E+00
-8.6124035E-01,9.01367E+00
-8.6123195E-01,9.03320E+00
-8.6122355E-01,9.03320E+00
-8.6121515E-01,9.03320E+00
-8.6120675E-01,9.09180E+00
-8.6119835E-01,9.05273E+00
-8.6118995E-01,9.07227E+00
-8.6118155E-01,9.05273E+00
-8.6117315E-01,9.15039E+00
-8.6116475E-01,9.13086E+00
-8.6115635E-01,9.16992E+00
-8.6114795E-01,9.11133E+00
-8.6113955E-01,9.15039E+00
-8.6113115E-01,9.07227E+00
-8.6112275E-01,8.97461E+00
-8.6111435E-01,8.79883E+00
-8.6110595E-01,8.75977E+00
-8.6109755E-01,8.72070E+00
-8.6108915E-01,8.66211E+00
-8.6108075E-01,8.66211E+00
-8.6107235E-01,8.70117E+00
-8.6106395E-01,8.74023E+00
-8.6105555E-01,8.64258E+00
-8.6104715E-01,8.56445E+00
-8.6103875E-01,8.70117E+00
-8.6103035E-01,8.60352E+00
-8.6102195E-01,8.60352E+00
-8.6101355E-01,8.52539E+00
-8.6100515E-01,8.62305E+00
-8.6099675E-01,8.56445E+00
-8.6098835E-01,2.74414E+00
-8.6097995E-01,5.37109E-01
-8.6097155E-01,-7.88086E+00
-8.6096315E-01,-7.88086E+00
-8.6095475E-01,-7.90039E+00
-8.6094635E-01,-7.88086E+00
-8.6093795E-01,-7.91992E+00
-8.6092955E-01,-7.93945E+00
-8.6092115E-01,-7.91992E+00
-8.6091275E-01,-7.91992E+00
-8.6090435E-01,-7.93945E+00
-8.6089595E-01,-7.86133E+00
-8.6088755E-01,-7.82227E+00
-8.6087915E-01,-7.80273E+00
-8.6087075E-01,-7.78320E+00
-8.6086235E-01,-7.78320E+00
-8.6085395E-01,-7.76367E+00
-8.6084555E-01,-7.76367E+00
-8.6083715E-01,-7.31445E+00
-8.6082875E-01,-7.31445E+00
-8.6082035E-01,-7.21680E+00
-8.6081195E-01,-7.25586E+00
-8.6080355E-01,-7.19727E+00
-8.6079515E-01,-7.29492E+00
-8.6078675E-01,-7.27539E+00
-8.6077835E-01,-5.94727E+00
-8.6076995E-01,-3.81836E+00
-8.6076155E-01,-3.09570E+00
-8.6075315E-01,-2.78320E+00
-8.6074475E-01,-2.43164E+00
-8.6073635E-01,-2.27539E+00
-8.6072795E-01,-2.09961E+00
-8.6071955E-01,-1.90430E+00
-8.6071115E-01,-1.82617E+00
-8.6070275E-01,-1.74805E+00
-8.6069435E-01,-1.66992E+00
-8.6068595E-01,-1.70898E+00
-8.6067755E-01,-1.68945E+00
-8.6066915E-01,-1.74805E+00
-8.6066075E-01,-2.08008E+00
-8.6065235E-01,-2.84180E+00
-8.6064395E-01,-7.56836E+00
-8.6063555E-01,-7.54883E+00
-8.6062715E-01,-7.54883E+00
-8.6061875E-01,-7.49023E+00
-8.6061035E-01,-7.58789E+00
-8.6060195E-01,-7.52930E+00
-8.6059355E-01,-7.50977E+00
-8.6058515E-01,-7.52930E+00
-8.6057675E-01,-7.52930E+00
-8.6056835E-01,-7.52930E+00
-8.6055995E-01,-7.56836E+00
-8.6055155E-01,-7.54883E+00
-8.6054315E-01,-7.47070E+00
-8.6053475E-01,-7.49023E+00
-8.6052635E-01,-7.50977E+00
-8.6051795E-01,-7.41211E+00
-8.6050955E-01,-7.41211E+00
-8.6050115E-01,-7.35352E+00
-8.6049275E-01,-7.37305E+00
-8.6048435E-01,-7.04102E+00
-8.6047595E-01,8.97461E+00
-8.6046755E-01,9.09180E+00
-8.6045915E-01,8.95508E+00
-8.6045075E-01,8.97461E+00
-8.6044235E-01,8.89648E+00
-8.6043395E-01,9.01367E+00
-8.6042555E-01,8.89648E+00
-8.6041715E-01,8.89648E+00
-8.6040875E-01,8.89648E+00
-8.6040035E-01,8.97461E+00
-8.6039195E-01,8.89648E+00
-8.6038355E-01,8.87695E+00
-8.6037515E-01,8.87695E+00
-8.6036675E-01,8.87695E+00
-8.6035835E-01,8.83789E+00
-8.6034995E-01,8.91602E+00
-8.6034155E-01,8.79883E+00
-8.6033315E-01,8.87695E+00
-8.6032475E-01,8.87695E+00
-8.6031635E-01,8.93555E+00
-8.6030795E-01,8.87695E+00
-8.6029955E-01,8.87695E+00
-8.6029115E-01,8.87695E+00
-8.6028275E-01,8.89648E+00
-8.6027435E-01,8.87695E+00
-8.6026595E-01,8.99414E+00
-8.6025755E-01,8.95508E+00
-8.6024915E-01,8.93555E+00
-8.6024075E-01,8.95508E+00
-8.6023235E-01,8.93555E+00
