in s,C1 in V,C2 in V
-1.59204736E-01,2.25977E+00,3.22266E-01
-1.59203808E-01,2.14258E+00,2.83203E-01
-1.59202880E-01,2.18164E+00,3.41797E-01
-1.59201952E-01,2.18164E+00,3.22266E-01
-1.59201024E-01,2.16211E+00,3.41797E-01
-1.59200096E-01,2.18164E+00,3.02734E-01
-1.59199168E-01,2.16211E+00,3.02734E-01
-1.59198240E-01,2.20117E+00,3.41797E-01
-1.59197312E-01,2.18164E+00,2.83203E-01
-1.59196384E-01,2.18164E+00,3.41797E-01
-1.59195456E-01,2.20117E+00,3.80859E-01
-1.59194528E-01,2.16211E+00,3.80859E-01
-1.59193600E-01,2.20117E+00,3.80859E-01
-1.59192672E-01,2.22070E+00,4.00391E-01
-1.59191744E-01,2.18164E+00,3.80859E-01
-1.59190816E-01,2.20117E+00,4.39453E-01
-1.59189888E-01,2.20117E+00,3.61328E-01
-1.59188960E-01,2.22070E+00,3.22266E-01
-1.59188032E-01,2.18164E+00,4.19922E-01
-1.59187104E-01,2.20117E+00,3.22266E-01
-1.59186176E-01,2.20117E+00,3.80859E-01
-1.59185248E-01,2.18164E+00,3.61328E-01
-1.59184320E-01,2.18164E+00,3.02734E-01
-1.59183392E-01,2.24023E+00,4.00391E-01
-1.59182464E-01,2.25977E+00,3.22266E-01
-1.59181536E-01,2.25977E+00,3.22266E-01
-1.59180608E-01,2.22070E+00,3.61328E-01
-1.59179680E-01,2.16211E+00,3.22266E-01
-1.59178752E-01,2.20117E+00,3.80859E-01
-1.59177824E-01,2.24023E+00,3.61328E-01
-1.59176896E-01,2.22070E+00,3.61328E-01
-1.59175968E-01,2.24023E+00,3.80859E-01
-1.59175040E-01,2.18164E+00,2.63672E-01
-1.59174112E-01,2.18164E+00,3.80859E-01
-1.59173184E-01,2.22070E+00,2.83203E-01
-1.59172256E-01,2.22070E+00,3.61328E-01
-1.59171328E-01,2.27930E+00,4.39453E-01
-1.59170400E-01,2.12305E+00,3.41797E-01
-1.59169472E-01,2.25977E+00,4.98047E-01
-1.59168544E-01,2.24023E+00,3.80859E-01
-1.59167616E-01,2.24023E+00,3.61328E-01
-1.59166688E-01,2.22070E+00,3.61328E-01
-1.59165760E-01,2.20117E+00,3.80859E-01
-1.59164832E-01,2.27930E+00,3.80859E-01
-1.59163904E-01,2.18164E+00,4.00391E-01
-1.59162976E-01,2.25977E+00,4.78516E-01
-1.59162048E-01,2.20117E+00,4.39453E-01
-1.59161120E-01,2.27930E+00,4.00391E-01
-1.59160192E-01,2.27930E+00,3.61328E-01
-1.59159264E-01,2.22070E+00,4.39453E-01
-1.59158336E-01,2.16211E+00,3.61328E-01
-1.59157408E-01,2.24023E+00,3.61328E-01
-1.59156480E-01,2.24023E+00,4.39453E-01
