in s,C1 in V,C2 in V
7.836260E-02,-3.5735321E-01,1.2262039E+00
7.836588E-02,-3.5712433E-01,1.1842422E+00
7.836916E-02,-3.5735321E-01,1.1412888E+00
7.837243E-02,-3.5597992E-01,1.0989456E+00
7.837571E-02,-3.5567474E-01,1.0562210E+00
7.837899E-02,-3.5514069E-01,1.0134201E+00
7.838226E-02,-3.5475922E-01,9.7039032E-01
7.838554E-02,-3.5483551E-01,9.2568207E-01
7.838882E-02,-3.5361481E-01,8.8143158E-01
7.839209E-02,-3.5300446E-01,8.3725739E-01
7.839537E-02,-3.5193634E-01,7.9254913E-01
7.839865E-02,-3.5231781E-01,7.4845123E-01
7.840192E-02,-3.5201263E-01,7.0420074E-01
7.840520E-02,-3.5132599E-01,6.5964508E-01
7.840848E-02,-3.4957123E-01,6.1478424E-01
7.841175E-02,-3.4918976E-01,5.7106781E-01
7.841503E-02,-3.4857941E-01,5.2719879E-01
7.841831E-02,-3.4835052E-01,4.8310089E-01
7.842158E-02,-3.4789276E-01,4.3785858E-01
7.842486E-02,-3.4774017E-01,3.9360809E-01
7.842814E-02,-3.4751129E-01,3.4958649E-01
7.843141E-02,-3.4667206E-01,3.0472565E-01
7.843469E-02,-3.4636688E-01,2.5917816E-01
7.843797E-02,-3.4506989E-01,2.1416473E-01
7.844124E-02,-3.4461212E-01,1.6915131E-01
7.844452E-02,-3.4362030E-01,1.2383270E-01
7.844780E-02,-3.4346771E-01,7.9811096E-02
7.845108E-02,-3.4285736E-01,3.5102844E-02
7.845435E-02,-3.4255219E-01,-9.2239380E-03
7.845763E-02,-3.4201813E-01,-5.3550720E-02
7.846091E-02,-3.4079742E-01,-9.6809387E-02
7.846418E-02,-3.3980560E-01,-1.4029694E-01
7.846746E-02,-3.3904266E-01,-1.8538666E-01
7.847074E-02,-3.3965302E-01,-2.2765350E-01
7.847401E-02,-3.3866119E-01,-2.7121735E-01
7.847729E-02,-3.3766937E-01,-3.1272125E-01
7.848057E-02,-3.3736420E-01,-3.5567474E-01
7.848384E-02,-3.3667755E-01,-3.9748383E-01
7.848712E-02,-3.3553314E-01,-4.3891144E-01
7.849040E-02,-3.3515167E-01,-4.8003387E-01
7.849367E-02,-3.3507538E-01,-5.2161407E-01
7.849695E-02,-3.3377838E-01,-5.6128693E-01
7.850023E-02,-3.3263397E-01,-6.0202789E-01
7.850350E-02,-3.3332062E-01,-6.4192963E-01
7.850678E-02,-3.3293915E-01,-6.8061066E-01
7.851006E-02,-3.3194733E-01,-7.2066498E-01
7.851333E-02,-3.3202362E-01,-7.5789642E-01
7.851661E-02,-3.3156586E-01,-7.9634857E-01
7.851989E-02,-3.3126068E-01,-8.3388519E-01
7.852316E-02,-3.3164215E-01,-8.7081146E-01
7.852644E-02,-3.3049774E-01,-9.0712738E-01
7.852972E-02,-3.3011627E-01,-9.4359589E-01
7.853300E-02,-3.2836151E-01,-9.7792816E-01
7.853627E-02,-3.2904816E-01,-1.0121078E+00
7.853955E-02,-3.2782745E-01,-1.0466690E+00
7.854283E-02,-3.2851410E-01,-1.0798569E+00
7.854610E-02,-3.2866669E-01,-1.1135788E+00
