in s,C1 in V,C2 in V
-5.201520E-04,-5.0978308E+00,4.7847198E-01
-5.168752E-04,-5.0996619E+00,4.6336578E-01
-5.135984E-04,-5.1042395E+00,4.4795441E-01
-5.103216E-04,-5.1106482E+00,4.3338226E-01
-5.070448E-04,-5.1127844E+00,4.1827606E-01
-5.037680E-04,-5.1152258E+00,4.0278839E-01
-5.004912E-04,-5.1115637E+00,3.8691925E-01
-4.972144E-04,-5.1124792E+00,3.7059235E-01
-4.939376E-04,-5.1152258E+00,3.5518097E-01
-4.906608E-04,-5.1140051E+00,3.3908295E-01
-4.873840E-04,-5.1158362E+00,3.2298492E-01
-4.841072E-04,-5.1130896E+00,3.0681061E-01
-4.808304E-04,-5.1167517E+00,2.8994965E-01
-4.775536E-04,-5.1130896E+00,2.7354645E-01
-4.742768E-04,-5.1130896E+00,2.5691437E-01
-4.710000E-04,-5.1140051E+00,2.3959564E-01
-4.677232E-04,-5.1167517E+00,2.2303986E-01
-4.644464E-04,-5.1176672E+00,2.0602631E-01
-4.611696E-04,-5.1188879E+00,1.8985199E-01
-4.578928E-04,-5.1185828E+00,1.7276215E-01
-4.546160E-04,-5.1234656E+00,1.5582489E-01
-4.513392E-04,-5.1216345E+00,1.3919281E-01
-4.480624E-04,-5.1228552E+00,1.2240814E-01
-4.447856E-04,-5.1201086E+00,1.0501312E-01
-4.415088E-04,-5.1167517E+00,8.7923279E-02
-4.382320E-04,-5.1127844E+00,7.0070496E-02
-4.349552E-04,-5.1079016E+00,5.3133240E-02
-4.316784E-04,-5.1042395E+00,3.6043396E-02
-4.284016E-04,-5.0963049E+00,1.9411316E-02
-4.251248E-04,-5.0990515E+00,1.7874146E-03
-4.218480E-04,-5.0966101E+00,-1.5073547E-02
-4.185712E-04,-5.0975256E+00,-3.2697449E-02
-4.152944E-04,-5.1017981E+00,-4.9710999E-02
-4.120176E-04,-5.1017981E+00,-6.7640076E-02
-4.087408E-04,-5.0999670E+00,-8.4348450E-02
-4.054640E-04,-5.1033240E+00,-1.0174347E-01
-4.021872E-04,-5.1042395E+00,-1.1898590E-01
-3.989104E-04,-5.1054602E+00,-1.3561798E-01
-3.956336E-04,-5.1054602E+00,-1.5293671E-01
-3.923568E-04,-5.1152258E+00,-1.7025543E-01
-3.890800E-04,-5.1063757E+00,-1.8650604E-01
-3.858032E-04,-5.1088171E+00,-2.0321442E-01
-3.825264E-04,-5.1021033E+00,-2.1977020E-01
-3.792496E-04,-5.1069861E+00,-2.3686005E-01
-3.759728E-04,-5.0993567E+00,-2.5333954E-01
-3.726960E-04,-5.0969153E+00,-2.6959015E-01
-3.694192E-04,-5.0947791E+00,-2.8599335E-01
-3.661424E-04,-5.0966101E+00,-3.0186249E-01
-3.628656E-04,-5.0908118E+00,-3.1696869E-01
-3.595888E-04,-5.0926428E+00,-3.3344818E-01
-3.563120E-04,-5.0929480E+00,-3.4855438E-01
-3.530352E-04,-5.0981360E+00,-3.6511017E-01
-3.497584E-04,-5.0990515E+00,-3.8014008E-01
-3.464816E-04,-5.0972205E+00,-3.9532257E-01
-3.432048E-04,-5.1051550E+00,-4.0989471E-01
-3.399280E-04,-5.0969153E+00,-4.2522980E-01
-3.366512E-04,-5.1063757E+00,-4.3858124E-01
-3.333744E-04,-5.0996619E+00,-4.5391632E-01
-3.300976E-04,-5.1042395E+00,-4.6818329E-01
-3.268208E-04,-5.1094275E+00,-4.8267914E-01
-3.235440E-04,-5.1057654E+00,-4.9534393E-01
-3.202672E-04,-5.1124792E+00,-5.1029755E-01
-3.169904E-04,-5.1146155E+00,-5.2342010E-01
-3.137136E-04,-5.1161414E+00,-5.3738190E-01
-3.104368E-04,-5.1167517E+00,-5.4997040E-01
