in s,C1 in V,C2 in V
8.571315E-03,-1.7033173E-01,-6.1489655E-01
8.574592E-03,-1.6636444E-01,-6.4610077E-01
8.577869E-03,-1.6392303E-01,-6.7951752E-01
8.581146E-03,-1.6010834E-01,-7.0988251E-01
8.584422E-03,-1.5865875E-01,-7.4184967E-01
8.587699E-03,-1.5331818E-01,-7.7236725E-01
8.590976E-03,-1.5041901E-01,-8.0273224E-01
8.594253E-03,-1.4500214E-01,-8.3263947E-01
8.597530E-03,-1.4347626E-01,-8.6262299E-01
8.600806E-03,-1.3737274E-01,-8.9108063E-01
8.604083E-03,-1.3523651E-01,-9.2144562E-01
8.607360E-03,-1.2959076E-01,-9.4914032E-01
8.610637E-03,-1.2669159E-01,-9.7820831E-01
8.613914E-03,-1.2020660E-01,-1.0066660E+00
8.617190E-03,-1.1662079E-01,-1.0349710E+00
8.620467E-03,-1.1112762E-01,-1.0614450E+00
8.623744E-03,-1.0944916E-01,-1.0885294E+00
8.627021E-03,-1.0410858E-01,-1.1141641E+00
8.630298E-03,-9.9912415E-02,-1.1402567E+00
8.633574E-03,-9.4266663E-02,-1.1645944E+00
8.636851E-03,-9.2054138E-02,-1.1903055E+00
8.640128E-03,-8.3814392E-02,-1.2138803E+00
8.643405E-03,-8.2822571E-02,-1.2379129E+00
8.646682E-03,-7.5956116E-02,-1.2603433E+00
8.649958E-03,-7.4125061E-02,-1.2833841E+00
8.653235E-03,-6.8174133E-02,-1.3047464E+00
8.656512E-03,-6.6037903E-02,-1.3277109E+00
8.659789E-03,-5.8408508E-02,-1.3473184E+00
8.663066E-03,-5.6119690E-02,-1.3679941E+00
8.666342E-03,-5.0779114E-02,-1.3866098E+00
8.669619E-03,-4.8490295E-02,-1.4074380E+00
8.672896E-03,-4.1547546E-02,-1.4249094E+00
8.676173E-03,-4.1242371E-02,-1.4436777E+00
8.679450E-03,-3.5978088E-02,-1.4603098E+00
8.682726E-03,-3.6206970E-02,-1.4780099E+00
8.686003E-03,-3.0256042E-02,-1.4944131E+00
8.689280E-03,-2.9264221E-02,-1.5101297E+00
8.692557E-03,-2.3542175E-02,-1.5241678E+00
8.695834E-03,-2.3313293E-02,-1.5388162E+00
8.699110E-03,-1.8506775E-02,-1.5505655E+00
8.702387E-03,-1.7362366E-02,-1.5643747E+00
8.705664E-03,-1.4310608E-02,-1.5760477E+00
8.708941E-03,-1.3700256E-02,-1.5873392E+00
8.712218E-03,-1.0038147E-02,-1.5977914E+00
8.715494E-03,-9.3515015E-03,-1.6083200E+00
8.718771E-03,-6.3760376E-03,-1.6168649E+00
8.722048E-03,-7.2915649E-03,-1.6260965E+00
8.725325E-03,-4.5449829E-03,-1.6329630E+00
8.728602E-03,-4.4686890E-03,-1.6404398E+00
8.731878E-03,-2.2561646E-03,-1.6467722E+00
8.735155E-03,-3.3242798E-03,-1.6528757E+00
8.738432E-03,-2.5613403E-03,-1.6574533E+00
8.741709E-03,-1.1880493E-03,-1.6632516E+00
8.744986E-03,-8.8287354E-04,-1.6659982E+00
8.748262E-03,-1.4932251E-03,-1.6692026E+00
8.751539E-03,-2.7252197E-04,-1.6705759E+00
8.754816E-03,-9.5916748E-04,-1.6720255E+00
8.758093E-03,-1.5695190E-03,-1.6727884E+00
8.761370E-03,-3.0191040E-03,-1.6730936E+00
8.764646E-03,-2.4087524E-03,-1.6721017E+00
8.767923E-03,-4.6212769E-03,-1.6703470E+00
8.771200E-03,-4.9264526E-03,-1.6681345E+00
8.774477E-03,-6.1471558E-03,-1.6651590E+00
8.777754E-03,-7.9782104E-03,-1.6624124E+00
8.781030E-03,-8.8937378E-03,-1.6572244E+00
8.784307E-03,-1.1029968E-02,-1.6531046E+00
8.787584E-03,-1.3700256E-02,-1.6463144E+00
8.790861E-03,-1.4158020E-02,-1.6402109E+00
8.794138E-03,-1.6599426E-02,-1.6327341E+00
8.797414E-03,-1.7133484E-02,-1.6260965E+00
8.800691E-03,-1.9269714E-02,-1.6173227E+00
8.803968E-03,-2.0795593E-02,-1.6078622E+00
8.807245E-03,-2.3618469E-02,-1.5978677E+00
8.810522E-03,-2.3618469E-02,-1.5868051E+00
8.813798E-03,-2.5907288E-02,-1.5763528E+00
8.817075E-03,-2.6517639E-02,-1.5630777E+00
8.820352E-03,-3.0561218E-02,-1.5501840E+00
8.823629E-03,-3.0713806E-02,-1.5369089E+00
8.826906E-03,-3.3765564E-02,-1.5227945E+00
8.830182E-03,-3.5291443E-02,-1.5084512E+00
