in s,C1 in V,C2 in V
8.006175E-02,-3.5926056E-01,2.2026138E+00
8.006502E-02,-3.6254120E-01,2.2300034E+00
8.006830E-02,-3.6483002E-01,2.2562485E+00
8.007158E-02,-3.6811066E-01,2.2813492E+00
8.007485E-02,-3.7024689E-01,2.3059158E+00
8.007813E-02,-3.7261200E-01,2.3287277E+00
8.008141E-02,-3.7581635E-01,2.3520737E+00
8.008468E-02,-3.7856293E-01,2.3746567E+00
8.008796E-02,-3.8092804E-01,2.3954086E+00
8.009124E-02,-3.8413239E-01,2.4158554E+00
8.009452E-02,-3.8634491E-01,2.4357681E+00
8.009779E-02,-3.8901520E-01,2.4548416E+00
8.010107E-02,-3.9107513E-01,2.4729233E+00
8.010435E-02,-3.9305878E-01,2.4910812E+00
8.010762E-02,-3.9557648E-01,2.5073318E+00
8.011090E-02,-3.9847565E-01,2.5227432E+00
8.011418E-02,-4.0106964E-01,2.5376968E+00
8.011745E-02,-4.0267181E-01,2.5509720E+00
8.012073E-02,-4.0534210E-01,2.5637131E+00
8.012401E-02,-4.0755463E-01,2.5757675E+00
8.012728E-02,-4.0991974E-01,2.5863724E+00
8.013056E-02,-4.1228485E-01,2.5966721E+00
8.013384E-02,-4.1464996E-01,2.6063614E+00
8.013711E-02,-4.1564178E-01,2.6147537E+00
8.014039E-02,-4.1800690E-01,2.6210098E+00
8.014367E-02,-4.1968536E-01,2.6280289E+00
8.014694E-02,-4.2212677E-01,2.6340561E+00
8.015022E-02,-4.2365265E-01,2.6387100E+00
8.015350E-02,-4.2601776E-01,2.6430588E+00
8.015677E-02,-4.2739105E-01,2.6463394E+00
8.016005E-02,-4.2899323E-01,2.6486282E+00
8.016333E-02,-4.3044281E-01,2.6492386E+00
8.016660E-02,-4.3334198E-01,2.6495438E+00
8.016988E-02,-4.3509674E-01,2.6483231E+00
8.017316E-02,-4.3669891E-01,2.6463394E+00
8.017644E-02,-4.3860626E-01,2.6442795E+00
8.017971E-02,-4.3982697E-01,2.6406174E+00
8.018299E-02,-4.4120026E-01,2.6356583E+00
