in s,C1 in V,C2 in V
7.972074E-02,-3.4172058E-02,-1.1591263E+00
7.972402E-02,-3.3638000E-02,-1.1424942E+00
7.972729E-02,-3.3180237E-02,-1.1250992E+00
7.973057E-02,-3.3027649E-02,-1.1077042E+00
7.973385E-02,-3.3256531E-02,-1.0877914E+00
7.973712E-02,-3.3027649E-02,-1.0687943E+00
7.974040E-02,-3.2417297E-02,-1.0490341E+00
7.974368E-02,-3.2264709E-02,-1.0292740E+00
7.974695E-02,-3.2417297E-02,-1.0076065E+00
7.975023E-02,-3.1883240E-02,-9.8639679E-01
7.975351E-02,-3.1730652E-02,-9.6274567E-01
7.975678E-02,-3.2035828E-02,-9.3978119E-01
7.976006E-02,-3.2188416E-02,-9.1658783E-01
7.976334E-02,-3.2798767E-02,-8.9225006E-01
7.976661E-02,-3.2188416E-02,-8.6730194E-01
7.976989E-02,-3.1730652E-02,-8.4189606E-01
7.977317E-02,-3.1578064E-02,-8.1748199E-01
7.977644E-02,-3.1730652E-02,-7.9123688E-01
7.977972E-02,-3.1349182E-02,-7.6361847E-01
7.978300E-02,-3.0433655E-02,-7.3622894E-01
7.978628E-02,-3.0357361E-02,-7.0792389E-01
7.978955E-02,-3.0281067E-02,-6.8007660E-01
7.979283E-02,-3.0128479E-02,-6.5200043E-01
7.979611E-02,-2.9212952E-02,-6.2285614E-01
7.979938E-02,-2.9670715E-02,-5.9256744E-01
7.980266E-02,-2.8984070E-02,-5.6281281E-01
7.980594E-02,-2.8297424E-02,-5.3282928E-01
7.980921E-02,-2.7992249E-02,-5.0162506E-01
7.981249E-02,-2.7992249E-02,-4.7011566E-01
7.981577E-02,-2.7305603E-02,-4.3799591E-01
7.981904E-02,-2.7381897E-02,-4.0679169E-01
7.982232E-02,-2.6771545E-02,-3.7474823E-01
7.982560E-02,-2.7305603E-02,-3.4232330E-01
7.982887E-02,-2.6695251E-02,-3.1050873E-01
7.983215E-02,-2.6771545E-02,-2.7678680E-01
7.983543E-02,-2.6313782E-02,-2.4344635E-01
7.983870E-02,-2.5779724E-02,-2.0980072E-01
7.984198E-02,-2.6161194E-02,-1.7470551E-01
7.984526E-02,-2.5856018E-02,-1.4075470E-01
7.984853E-02,-2.5856018E-02,-1.0688019E-01
7.985181E-02,-2.5856018E-02,-7.2319031E-02
7.985509E-02,-2.5321960E-02,-3.7757874E-02
7.985836E-02,-2.5321960E-02,-2.2811890E-03
7.986164E-02,-2.5016785E-02,3.2585144E-02
7.986492E-02,-2.4787903E-02,6.8595886E-02
7.986820E-02,-2.5093079E-02,1.0391998E-01
7.987147E-02,-2.5703430E-02,1.4069366E-01
7.987475E-02,-2.4482727E-02,1.7685699E-01
7.987803E-02,-2.4787903E-02,2.1294403E-01
7.988130E-02,-2.4177551E-02,2.4864960E-01
7.988458E-02,-2.5321960E-02,2.8542328E-01
7.988786E-02,-2.4177551E-02,3.2044220E-01
7.989113E-02,-2.5093079E-02,3.5599518E-01
7.989441E-02,-2.5245667E-02,3.9162445E-01
7.989769E-02,-2.4635315E-02,4.2870331E-01
7.990096E-02,-2.5321960E-02,4.6318817E-01
7.990424E-02,-2.6313782E-02,4.9843597E-01
7.990752E-02,-2.6161194E-02,5.3429413E-01
7.991079E-02,-2.6618958E-02,5.6946564E-01
7.991407E-02,-2.6847839E-02,6.0219574E-01
7.991735E-02,-2.6924133E-02,6.3713837E-01
7.992062E-02,-2.7153015E-02,6.7246246E-01
7.992390E-02,-2.7000427E-02,7.0748138E-01
7.992718E-02,-2.7915955E-02,7.4272919E-01
7.993045E-02,-2.8221130E-02,7.7812958E-01
7.993373E-02,-2.8450012E-02,8.1299591E-01
7.993701E-02,-2.9899597E-02,8.4809113E-01
7.994028E-02,-3.0128479E-02,8.8372040E-01
7.994356E-02,-2.9594421E-02,9.1728973E-01
7.994684E-02,-3.0815125E-02,9.5200348E-01
7.995012E-02,-3.1120300E-02,9.8595428E-01
7.995339E-02,-3.2035828E-02,1.0203629E+00
7.995667E-02,-3.2188416E-02,1.0541611E+00
7.995995E-02,-3.3561707E-02,1.0871964E+00
7.996322E-02,-3.4095764E-02,1.1209946E+00
7.996650E-02,-3.4400940E-02,1.1533432E+00
7.996978E-02,-3.5316467E-02,1.1846237E+00
7.997305E-02,-3.6155701E-02,1.2168198E+00
7.997633E-02,-3.7681580E-02,1.2490921E+00
7.997961E-02,-3.8215637E-02,1.2811356E+00
7.998288E-02,-3.9512634E-02,1.3122635E+00
7.998616E-02,-4.0733337E-02,1.3418655E+00
7.998944E-02,-4.1267395E-02,1.3736801E+00
7.999271E-02,-4.2106628E-02,1.4027481E+00
7.999599E-02,-4.2945862E-02,1.4321213E+00
7.999927E-02,-4.4242859E-02,1.4611893E+00
8.000254E-02,-4.6073914E-02,1.4896469E+00
8.000582E-02,-4.7294617E-02,1.5171127E+00
8.000910E-02,-4.9125671E-02,1.5443497E+00
8.001237E-02,-5.0498962E-02,1.5707474E+00
8.001565E-02,-5.1261902E-02,1.5982895E+00
8.001893E-02,-5.3016663E-02,1.6258316E+00
8.002220E-02,-5.4084778E-02,1.6516190E+00
8.002548E-02,-5.5992126E-02,1.6761093E+00
8.002876E-02,-5.7060242E-02,1.7007523E+00
8.003204E-02,-5.8509827E-02,1.7245560E+00
8.003531E-02,-6.0340881E-02,1.7488937E+00
8.003859E-02,-6.2019348E-02,1.7707138E+00
8.004187E-02,-6.3240051E-02,1.7924576E+00
8.004514E-02,-6.5071106E-02,1.8140488E+00
8.004842E-02,-6.7359924E-02,1.8349533E+00
8.005170E-02,-6.9267273E-02,1.8557816E+00
8.005497E-02,-7.1174622E-02,1.8751602E+00
8.005825E-02,-7.2929382E-02,1.8950729E+00
8.006153E-02,-7.4455261E-02,1.9146042E+00
8.006480E-02,-7.6057434E-02,1.9326096E+00
8.006808E-02,-7.8269958E-02,1.9500809E+00
8.007136E-02,-8.0558777E-02,1.9670181E+00
8.007463E-02,-8.2237244E-02,1.9833450E+00
8.007791E-02,-8.3839417E-02,1.9994431E+00
8.008119E-02,-8.5899353E-02,2.0148544E+00
8.008446E-02,-8.7348938E-02,2.0280533E+00
8.008774E-02,-8.9714050E-02,2.0420914E+00
8.009102E-02,-9.1697693E-02,2.0536880E+00
8.009429E-02,-9.4215393E-02,2.0656662E+00
8.009757E-02,-9.6504211E-02,2.0772629E+00
8.010085E-02,-9.9250793E-02,2.0878677E+00
8.010412E-02,-1.0054779E-01,2.0980148E+00
8.010740E-02,-1.0359955E-01,2.1073990E+00
8.011068E-02,-1.0527802E-01,2.1164780E+00
8.011396E-02,-1.0726166E-01,2.1241837E+00
8.011723E-02,-1.0878754E-01,2.1304398E+00
