
Note: No compatibility mode selected!


Circuit: * selfe_tuned_filter.cir - generated for ngspice batch simulation

binary raw file "selfe_tuned_filter.raw"
Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 131
       * selfe_tuned_filter.cir - generated for ngspice batch simulation
       AC Analysis  Tue Sep 16 22:15:58  2025
--------------------------------------------------------------------------------
Index   frequency       v(bpf)                          
--------------------------------------------------------------------------------
45	1.410349e+02	-1.69712e-09,	-4.24681e-09	
46	1.443226e+02	-1.68206e-09,	-4.58547e-09	
47	1.476870e+02	-1.65692e-09,	-4.94919e-09	
48	1.511299e+02	-1.62032e-09,	-5.33977e-09	
49	1.546530e+02	-1.57073e-09,	-5.75916e-09	
50	1.582582e+02	-1.50644e-09,	-6.20943e-09	
51	1.619474e+02	-1.42556e-09,	-6.69283e-09	
52	1.657227e+02	-1.32601e-09,	-7.21174e-09	
53	1.695860e+02	-1.20548e-09,	-7.76873e-09	
54	1.735393e+02	-1.06139e-09,	-8.36655e-09	

Index   frequency       v(hpf)                          
--------------------------------------------------------------------------------
55	1.775848e+02	-8.90910e-10,	-9.00813e-09	
56	1.817246e+02	-6.90906e-10,	-9.69664e-09	
57	1.859609e+02	-4.57907e-10,	-1.04355e-08	
58	1.902959e+02	-1.88087e-10,	-1.12282e-08	
59	1.947321e+02	1.227898e-10,	-1.20788e-08	
60	1.992716e+02	4.793956e-10,	-1.29914e-08	
61	2.039169e+02	8.868849e-10,	-1.39704e-08	
62	2.086706e+02	1.350952e-09,	-1.50206e-08	
63	2.135350e+02	1.877868e-09,	-1.61473e-08	
64	2.185129e+02	2.474555e-09,	-1.73557e-08	
65	2.236068e+02	3.148641e-09,	-1.86520e-08	
66	2.288194e+02	3.908536e-09,	-2.00423e-08	
67	2.341536e+02	4.763501e-09,	-2.15334e-08	
68	2.396121e+02	5.723739e-09,	-2.31326e-08	
69	2.451979e+02	6.800492e-09,	-2.48476e-08	
70	2.509138e+02	8.006132e-09,	-2.66869e-08	
71	2.567631e+02	9.354280e-09,	-2.86592e-08	
72	2.627486e+02	1.085993e-08,	-3.07742e-08	
73	2.688737e+02	1.253958e-08,	-3.30421e-08	
74	2.751416e+02	1.441139e-08,	-3.54740e-08	
75	2.815556e+02	1.649532e-08,	-3.80815e-08	
76	2.881192e+02	1.881333e-08,	-4.08774e-08	
77	2.948357e+02	2.138960e-08,	-4.38751e-08	
78	3.017088e+02	2.425068e-08,	-4.70891e-08	
79	3.087422e+02	2.742577e-08,	-5.05350e-08	
80	3.159394e+02	3.094699e-08,	-5.42294e-08	
81	3.233045e+02	3.484962e-08,	-5.81902e-08	
82	3.308413e+02	3.917246e-08,	-6.24365e-08	
83	3.385537e+02	4.395814e-08,	-6.69888e-08	
84	3.464460e+02	4.925348e-08,	-7.18691e-08	
85	3.545222e+02	5.510998e-08,	-7.71009e-08	
86	3.627867e+02	6.158416e-08,	-8.27095e-08	
87	3.712439e+02	6.873815e-08,	-8.87219e-08	
88	3.798982e+02	7.664018e-08,	-9.51671e-08	
89	3.887543e+02	8.536521e-08,	-1.02076e-07	
90	3.978168e+02	9.499554e-08,	-1.09482e-07	
91	4.070905e+02	1.056216e-07,	-1.17422e-07	
92	4.165805e+02	1.173426e-07,	-1.25932e-07	
93	4.262917e+02	1.302677e-07,	-1.35054e-07	
94	4.362292e+02	1.445164e-07,	-1.44833e-07	
95	4.463985e+02	1.602203e-07,	-1.55314e-07	
96	4.568048e+02	1.775236e-07,	-1.66550e-07	
97	4.674536e+02	1.965848e-07,	-1.78593e-07	
98	4.783508e+02	2.175777e-07,	-1.91502e-07	
99	4.895019e+02	2.406932e-07,	-2.05339e-07	
100	5.009130e+02	2.661410e-07,	-2.20171e-07	
101	5.125901e+02	2.941509e-07,	-2.36069e-07	
102	5.245394e+02	3.249756e-07,	-2.53109e-07	
103	5.367673e+02	3.588920e-07,	-2.71375e-07	
104	5.492803e+02	3.962043e-07,	-2.90953e-07	
105	5.620849e+02	4.372463e-07,	-3.11938e-07	
106	5.751880e+02	4.823844e-07,	-3.34431e-07	
107	5.885966e+02	5.320204e-07,	-3.58541e-07	
108	6.023178e+02	5.865955e-07,	-3.84384e-07	
109	6.163588e+02	6.465939e-07,	-4.12084e-07	
110	6.307272e+02	7.125469e-07,	-4.41775e-07	
111	6.454305e+02	7.850372e-07,	-4.73599e-07	
112	6.604765e+02	8.647047e-07,	-5.07712e-07	

Index   frequency       v(hpf)                          
--------------------------------------------------------------------------------
113	6.758733e+02	9.522512e-07,	-5.44276e-07	
114	6.916291e+02	1.048447e-06,	-5.83469e-07	
115	7.077521e+02	1.154137e-06,	-6.25480e-07	
116	7.242510e+02	1.270248e-06,	-6.70511e-07	
117	7.411344e+02	1.397798e-06,	-7.18780e-07	
118	7.584115e+02	1.537903e-06,	-7.70520e-07	
119	7.760914e+02	1.691788e-06,	-8.25981e-07	
120	7.941833e+02	1.860796e-06,	-8.85430e-07	
121	8.126971e+02	2.046402e-06,	-9.49157e-07	
122	8.316424e+02	2.250224e-06,	-1.01747e-06	
123	8.510294e+02	2.474036e-06,	-1.09069e-06	
124	8.708683e+02	2.719785e-06,	-1.16919e-06	
125	8.911696e+02	2.989607e-06,	-1.25334e-06	
126	9.119443e+02	3.285847e-06,	-1.34354e-06	
127	9.332032e+02	3.611075e-06,	-1.44024e-06	
128	9.549577e+02	3.968113e-06,	-1.54391e-06	
129	9.772194e+02	4.360057e-06,	-1.65504e-06	
130	1.000000e+03	4.790303e-06,	-1.77418e-06	

       * selfe_tuned_filter.cir - generated for ngspice batch simulation
       AC Analysis  Tue Sep 16 22:15:58  2025
--------------------------------------------------------------------------------
Index   frequency       v(v_f3)                         
--------------------------------------------------------------------------------
0	5.000000e+01	0.000000e+00,	0.000000e+00	
1	5.116558e+01	0.000000e+00,	0.000000e+00	
2	5.235834e+01	0.000000e+00,	0.000000e+00	
3	5.357890e+01	0.000000e+00,	0.000000e+00	
4	5.482791e+01	0.000000e+00,	0.000000e+00	
5	5.610604e+01	0.000000e+00,	0.000000e+00	
6	5.741397e+01	0.000000e+00,	0.000000e+00	
7	5.875238e+01	0.000000e+00,	0.000000e+00	
8	6.012200e+01	0.000000e+00,	0.000000e+00	
9	6.152354e+01	0.000000e+00,	0.000000e+00	
10	6.295776e+01	0.000000e+00,	0.000000e+00	
11	6.442541e+01	0.000000e+00,	0.000000e+00	
12	6.592727e+01	0.000000e+00,	0.000000e+00	
13	6.746414e+01	0.000000e+00,	0.000000e+00	
14	6.903684e+01	0.000000e+00,	0.000000e+00	
15	7.064621e+01	0.000000e+00,	0.000000e+00	
16	7.229309e+01	0.000000e+00,	0.000000e+00	
17	7.397836e+01	0.000000e+00,	0.000000e+00	
18	7.570292e+01	0.000000e+00,	0.000000e+00	
19	7.746768e+01	0.000000e+00,	0.000000e+00	
20	7.927358e+01	0.000000e+00,	0.000000e+00	
21	8.112158e+01	0.000000e+00,	0.000000e+00	
22	8.301266e+01	0.000000e+00,	0.000000e+00	
23	8.494782e+01	0.000000e+00,	0.000000e+00	
24	8.692809e+01	0.000000e+00,	0.000000e+00	
25	8.895453e+01	0.000000e+00,	0.000000e+00	
26	9.102821e+01	0.000000e+00,	0.000000e+00	
27	9.315023e+01	0.000000e+00,	0.000000e+00	
28	9.532172e+01	0.000000e+00,	0.000000e+00	
29	9.754382e+01	0.000000e+00,	0.000000e+00	
30	9.981773e+01	0.000000e+00,	0.000000e+00	
31	1.021446e+02	0.000000e+00,	0.000000e+00	
32	1.045258e+02	0.000000e+00,	0.000000e+00	
