time	V(v_f1)	V(v_f2)	V(v_hp)	V(v_tp)	V(n003)	V(n005)
4.173178798548913e-001	6.197555e-003	1.080061e-003	9.894305e-002	-9.999754e-002	-7.461988e-005	2.104464e+000
4.173478798548914e-001	-7.841235e-003	1.087093e-003	9.884539e-002	-9.989508e-002	7.016194e-005	2.104477e+000
4.173578798548914e-001	-1.250136e-002	1.086274e-003	9.837518e-002	-9.942010e-002	1.176613e-004	2.104386e+000
4.173678798548914e-001	-1.713480e-002	1.084204e-003	9.768701e-002	-9.872594e-002	1.640812e-004	2.104248e+000
4.173778798548914e-001	-2.173143e-002	1.081054e-003	9.678213e-002	-9.781399e-002	2.090056e-004	2.104064e+000
4.173878798548914e-001	-2.628119e-002	1.076972e-003	9.566224e-002	-9.668614e-002	2.520353e-004	2.103837e+000
4.173978798548914e-001	-3.077408e-002	1.072080e-003	9.432955e-002	-9.534472e-002	2.927872e-004	2.103569e+000
4.174078798548914e-001	-3.520021e-002	1.066472e-003	9.278674e-002	-9.379251e-002	3.308980e-004	2.103261e+000
4.174178798548914e-001	-3.954981e-002	1.060213e-003	9.103697e-002	-9.203274e-002	3.660276e-004	2.102916e+000
4.174278798548914e-001	-4.381323e-002	1.053335e-003	8.908387e-002	-9.006909e-002	3.978616e-004	2.102538e+000
4.174378798548915e-001	-4.798099e-002	1.045839e-003	8.693155e-002	-8.790568e-002	4.261148e-004	2.102130e+000
4.174478798548915e-001	-5.204380e-002	1.037693e-003	8.458461e-002	-8.554707e-002	4.505335e-004	2.101696e+000
4.174578798548915e-001	-5.599255e-002	1.028835e-003	8.204809e-002	-8.299828e-002	4.708981e-004	2.101239e+000
4.174678798548915e-001	-5.981836e-002	1.019176e-003	7.932751e-002	-8.026472e-002	4.870248e-004	2.100765e+000
4.174778798548915e-001	-6.351261e-002	1.008597e-003	7.642882e-002	-7.735223e-002	4.987678e-004	2.100276e+000
4.174878798548915e-001	-6.706693e-002	9.969579e-004	7.335839e-002	-7.426707e-002	5.060200e-004	2.099778e+000
4.174978798548915e-001	-7.047325e-002	9.840982e-004	7.012308e-002	-7.101591e-002	5.087149e-004	2.099275e+000
4.175078798548915e-001	-7.372379e-002	9.698409e-004	6.673007e-002	-6.760580e-002	5.068267e-004	2.098771e+000
4.175178798548915e-001	-7.681113e-002	9.539982e-004	6.318698e-002	-6.404416e-002	5.003707e-004	2.098272e+000
4.175278798548915e-001	-7.972819e-002	9.363754e-004	5.950181e-002	-6.033881e-002	4.894034e-004	2.097781e+000
4.175378798548916e-001	-8.246826e-002	9.167766e-004	5.568289e-002	-5.649788e-002	4.740218e-004	2.097303e+000
4.175478798548916e-001	-8.502502e-002	8.950093e-004	5.173888e-002	-5.252985e-002	4.543626e-004	2.096843e+000
4.175578798548916e-001	-8.739257e-002	8.708901e-004	4.767877e-002	-4.844351e-002	4.306011e-004	2.096404e+000
4.175678798548916e-001	-8.956543e-002	8.442493e-004	4.351180e-002	-4.424798e-002	4.029495e-004	2.095991e+000
4.175778798548916e-001	-9.153856e-002	8.149362e-004	3.924750e-002	-3.995260e-002	3.716552e-004	2.095607e+000
4.175878798548916e-001	-9.330741e-002	7.828236e-004	3.489560e-002	-3.556702e-002	3.369980e-004	2.095255e+000
4.175978798548916e-001	-9.486788e-002	7.478117e-004	3.046607e-002	-3.110107e-002	2.992883e-004	2.094940e+000
4.176078798548916e-001	-9.621635e-002	7.098322e-004	2.596902e-002	-2.656483e-002	2.588635e-004	2.094664e+000
4.176178798548916e-001	-9.734973e-002	6.688511e-004	2.141475e-002	-2.196854e-002	2.160855e-004	2.094429e+000
4.176278798548916e-001	-9.826539e-002	6.248713e-004	1.681362e-002	-1.732259e-002	1.713369e-004	2.094237e+000
4.176378798548917e-001	-9.896127e-002	5.779347e-004	1.217615e-002	-1.263752e-002	1.250180e-004	2.094091e+000
4.176478798548917e-001	-9.943578e-002	5.281222e-004	7.512854e-003	-7.923944e-003	7.754262e-005	2.093991e+000
4.176678798548917e-001	-9.971710e-002	4.203946e-004	-1.848859e-003	1.545860e-003	-1.919257e-005	2.093935e+000
4.176778798548917e-001	-9.952340e-002	3.628382e-004	-6.526137e-003	6.280590e-003	-6.759002e-005	2.093980e+000
4.176878798548917e-001	-9.910733e-002	3.031238e-004	-1.118697e-002	1.100084e-002	-1.153932e-004	2.094072e+000
4.176978798548917e-001	-9.846994e-002	2.415204e-004	-1.582094e-002	1.569594e-002	-1.622108e-004	2.094212e+000
4.177078798548917e-001	-9.761282e-002	1.783258e-004	-2.041773e-002	2.035525e-002	-2.076438e-004	2.094397e+000
4.177178798548917e-001	-9.653805e-002	1.138654e-004	-2.496712e-002	2.496825e-002	-2.512725e-004	2.094626e+000
4.177278798548917e-001	-9.524821e-002	4.848601e-005	-2.945903e-002	2.952451e-002	-2.927107e-004	2.094898e+000
4.177378798548918e-001	-9.374639e-002	-1.744859e-005	-3.388357e-002	3.401377e-002	-3.315920e-004	2.095210e+000
4.177478798548918e-001	-9.203616e-002	-8.356301e-005	-3.823103e-002	3.842597e-002	-3.675735e-004	2.095560e+000
4.177578798548918e-001	-9.012152e-002	-1.494757e-004	-4.249192e-002	4.275121e-002	-4.003380e-004	2.095943e+000
4.177678798548918e-001	-8.800697e-002	-2.148044e-004	-4.665695e-002	4.697984e-002	-4.295975e-004	2.096357e+000
4.177778798548918e-001	-8.569743e-002	-2.791721e-004	-5.071710e-002	5.110247e-002	-4.550951e-004	2.096799e+000
4.177878798548918e-001	-8.319826e-002	-3.422120e-004	-5.466359e-002	5.510996e-002	-4.766075e-004	2.097264e+000
4.177978798548918e-001	-8.051519e-002	-4.035732e-004	-5.848793e-002	5.899346e-002	-4.939468e-004	2.097749e+000
4.178078798548918e-001	-7.765438e-002	-4.629255e-004	-6.218189e-002	6.274443e-002	-5.069620e-004	2.098248e+000
4.178178798548918e-001	-7.462236e-002	-5.199640e-004	-6.573758e-002	6.635467e-002	-5.155402e-004	2.098759e+000
4.178278798548918e-001	-7.142600e-002	-5.744133e-004	-6.914738e-002	6.981629e-002	-5.196078e-004	2.099275e+000
4.178378798548919e-001	-6.807252e-002	-6.260309e-004	-7.240401e-002	7.312179e-002	-5.191306e-004	2.099794e+000
4.178478798548919e-001	-6.456945e-002	-6.746103e-004	-7.550054e-002	7.626402e-002	-5.141145e-004	2.100310e+000
4.178578798548919e-001	-6.092463e-002	-7.199832e-004	-7.843035e-002	7.923619e-002	-5.046049e-004	2.100818e+000
4.178678798548919e-001	-5.714618e-002	-7.620209e-004	-8.118720e-002	8.203197e-002	-4.906870e-004	2.101315e+000
4.178778798548919e-001	-5.324248e-002	-8.006355e-004	-8.376519e-002	8.464535e-002	-4.724839e-004	2.101797e+000
4.178878798548919e-001	-4.922216e-002	-8.357797e-004	-8.615881e-002	8.707079e-002	-4.501568e-004	2.102258e+000
4.178978798548919e-001	-4.509408e-002	-8.674458e-004	-8.836290e-002	8.930314e-002	-4.239026e-004	2.102695e+000
4.179078798548919e-001	-4.086730e-002	-8.956653e-004	-9.037271e-002	9.133767e-002	-3.939527e-004	2.103104e+000
4.179178798548919e-001	-3.655107e-002	-9.205056e-004	-9.218387e-002	9.317009e-002	-3.605707e-004	2.103481e+000
4.179278798548919e-001	-3.215484e-002	-9.420682e-004	-9.379244e-002	9.479656e-002	-3.240505e-004	2.103824e+000
4.179378798548920e-001	-2.768817e-002	-9.604853e-004	-9.519483e-002	9.621365e-002	-2.847136e-004	2.104129e+000
4.179478798548920e-001	-2.316079e-002	-9.759155e-004	-9.638792e-002	9.741841e-002	-2.429061e-004	2.104394e+000
4.179578798548920e-001	-1.858254e-002	-9.885397e-004	-9.736901e-002	9.840830e-002	-1.989960e-004	2.104616e+000
4.179678798548920e-001	-1.396336e-002	-9.985567e-004	-9.813580e-002	9.918123e-002	-1.533701e-004	2.104794e+000
4.179778798548920e-001	-9.313281e-003	-1.006178e-003	-9.868645e-002	9.973560e-002	-1.064306e-004	2.104925e+000
4.179978798548920e-001	3.917727e-005	-1.015116e-003	-9.913419e-002	1.001844e-001	-1.027482e-005	2.105046e+000
4.180178798548920e-001	9.393629e-003	-1.017112e-003	-9.870653e-002	9.975085e-002	8.608166e-005	2.104975e+000
4.180278798548920e-001	1.404615e-002	-1.016028e-003	-9.816465e-002	9.920394e-002	1.332686e-004	2.104868e+000
4.180378798548921e-001	1.866867e-002	-1.013807e-003	-9.740514e-002	9.843829e-002	1.792346e-004	2.104715e+000
4.180478798548921e-001	2.325108e-002	-1.010613e-003	-9.642939e-002	9.745544e-002	2.235714e-004	2.104517e+000
4.180578798548921e-001	2.778332e-002	-1.006585e-003	-9.523929e-002	9.625744e-002	2.658846e-004	2.104275e+000
4.180678798548921e-001	3.225543e-002	-1.001836e-003	-9.383717e-002	9.484675e-002	3.057975e-004	2.103993e+000
4.180778798548921e-001	3.665757e-002	-9.964493e-004	-9.222589e-002	9.322630e-002	3.429538e-004	2.103673e+000
4.180878798548921e-001	4.097999e-002	-9.904774e-004	-9.040875e-002	9.139948e-002	3.770217e-004	2.103317e+000
4.180978798548921e-001	4.521311e-002	-9.839411e-004	-8.838955e-002	8.937009e-002	4.076961e-004	2.102928e+000
4.181078798548921e-001	4.934750e-002	-9.768293e-004	-8.617257e-002	8.714243e-002	4.347020e-004	2.102511e+000
4.181178798548921e-001	5.337393e-002	-9.690992e-004	-8.376254e-002	8.472119e-002	4.577966e-004	2.102069e+000
4.181278798548921e-001	5.728335e-002	-9.606780e-004	-8.116467e-002	8.211150e-002	4.767720e-004	2.101606e+000
4.181378798548922e-001	6.106699e-002	-9.514642e-004	-7.838462e-002	7.931894e-002	4.914567e-004	2.101126e+000
4.181478798548922e-001	6.471628e-002	-9.413310e-004	-7.542847e-002	7.634948e-002	5.017175e-004	2.100634e+000
4.181578798548922e-001	6.822295e-002	-9.301287e-004	-7.230277e-002	7.320952e-002	5.074609e-004	2.100134e+000
4.181678798548922e-001	7.157905e-002	-9.176892e-004	-6.901447e-002	6.990585e-002	5.086337e-004	2.099630e+000
4.181778798548922e-001	7.477689e-002	-9.038296e-004	-6.557092e-002	6.644564e-002	5.052235e-004	2.099127e+000
4.181878798548922e-001	7.780917e-002	-8.883573e-004	-6.197986e-002	6.283644e-002	4.972595e-004	2.098630e+000
4.181978798548922e-001	8.066892e-002	-8.710745e-004	-5.824938e-002	5.908617e-002	4.848116e-004	2.098143e+000
4.182078798548922e-001	8.334956e-002	-8.517838e-004	-5.438795e-002	5.520308e-002	4.679901e-004	2.097671e+000
4.182178798548922e-001	8.584490e-002	-8.302929e-004	-5.040433e-002	5.119576e-002	4.469446e-004	2.097217e+000
4.182278798548922e-001	8.814920e-002	-8.064202e-004	-4.630759e-002	4.707311e-002	4.218630e-004	2.096786e+000
4.182378798548923e-001	9.025709e-002	-7.799993e-004	-4.210708e-002	4.284430e-002	3.929692e-004	2.096382e+000
4.182478798548923e-001	9.216373e-002	-7.508845e-004	-3.781239e-002	3.851880e-002	3.605217e-004	2.096008e+000
4.182578798548923e-001	9.386466e-002	-7.189547e-004	-3.343335e-002	3.410631e-002	3.248107e-004	2.095669e+000
4.182678798548923e-001	9.535599e-002	-6.841177e-004	-2.897996e-002	2.961675e-002	2.861561e-004	2.095366e+000
4.182778798548923e-001	9.663423e-002	-6.463137e-004	-2.446241e-002	2.506024e-002	2.449036e-004	2.095103e+000
4.182878798548923e-001	9.769647e-002	-6.055181e-004	-1.989102e-002	2.044708e-002	2.014225e-004	2.094882e+000
4.182978798548923e-001	9.854026e-002	-5.617440e-004	-1.527621e-002	1.578771e-002	1.561017e-004	2.094706e+000
4.183078798548923e-001	9.916368e-002	-5.150433e-004	-1.062850e-002	1.109270e-002	1.093463e-004	2.094575e+000
4.183178798548923e-001	9.956535e-002	-4.655080e-004	-5.958433e-003	6.372692e-003	6.157409e-005	2.094491e+000
4.183378798548924e-001	9.970045e-002	-3.585001e-004	3.406411e-003	-3.099398e-003	-3.530783e-005	2.094467e+000
4.183478798548924e-001	9.943373e-002	-3.014072e-004	8.080051e-003	-7.829964e-003	-8.355758e-005	2.094527e+000
4.183578798548924e-001	9.894492e-002	-2.422356e-004	1.273383e-002	-1.254256e-002	-1.311049e-004	2.094635e+000
4.183678798548924e-001	9.823527e-002	-1.812617e-004	1.735735e-002	-1.722652e-002	-1.775260e-004	2.094790e+000
4.183778798548924e-001	9.730650e-002	-1.187909e-004	2.194031e-002	-2.187122e-002	-2.224101e-004	2.094990e+000
4.183878798548924e-001	9.616089e-002	-5.515372e-005	2.647254e-002	-2.646617e-002	-2.653595e-004	2.095234e+000
4.183978798548924e-001	9.480116e-002	9.299481e-006	3.094402e-002	-3.100101e-002	-3.059941e-004	2.095520e+000
4.184078798548924e-001	9.323057e-002	7.420300e-005	3.534491e-002	-3.546554e-002	-3.439549e-004	2.095845e+000
4.184178798548924e-001	9.145282e-002	1.391813e-004	3.966558e-002	-3.984974e-002	-3.789071e-004	2.096206e+000
4.184278798548924e-001	8.947209e-002	2.038544e-004	4.389659e-002	-4.414382e-002	-4.105428e-004	2.096600e+000
4.184378798548925e-001	8.729302e-002	2.678436e-004	4.802874e-002	-4.833818e-002	-4.385840e-004	2.097024e+000
4.184478798548925e-001	8.492067e-002	3.307769e-004	5.205310e-002	-5.242353e-002	-4.627848e-004	2.097474e+000
4.184578798548925e-001	8.236052e-002	3.922946e-004	5.596096e-002	-5.639081e-002	-4.829333e-004	2.097946e+000
4.184678798548925e-001	7.961845e-002	4.520542e-004	5.974392e-002	-6.023129e-002	-4.988537e-004	2.098436e+000
4.184778798548925e-001	7.670075e-002	5.097355e-004	6.339387e-002	-6.393652e-002	-5.104074e-004	2.098940e+000
4.184878798548925e-001	7.361405e-002	5.650450e-004	6.690300e-002	-6.749842e-002	-5.174944e-004	2.099453e+000
4.184978798548925e-001	7.036534e-002	6.177197e-004	7.026379e-002	-7.090922e-002	-5.200541e-004	2.099971e+000
4.185078798548925e-001	6.696194e-002	6.675308e-004	7.346909e-002	-7.416154e-002	-5.180655e-004	2.100489e+000
4.185178798548925e-001	6.341150e-002	7.142859e-004	7.651205e-002	-7.724833e-002	-5.115478e-004	2.101003e+000
4.185278798548925e-001	5.972194e-002	7.578313e-004	7.938619e-002	-8.016297e-002	-5.005596e-004	2.101509e+000
4.185378798548926e-001	5.590146e-002	7.980535e-004	8.208537e-002	-8.289923e-002	-4.851985e-004	2.102001e+000
4.185478798548926e-001	5.195854e-002	8.348792e-004	8.460382e-002	-8.545125e-002	-4.656007e-004	2.102476e+000
4.185578798548926e-001	4.790188e-002	8.682761e-004	8.693613e-002	-8.781361e-002	-4.419393e-004	2.102930e+000
4.185678798548926e-001	4.374041e-002	8.982507e-004	8.907730e-002	-8.998130e-002	-4.144227e-004	2.103358e+000
4.185778798548926e-001	3.948326e-002	9.248479e-004	9.102269e-002	-9.194976e-002	-3.832935e-004	2.103757e+000
4.185878798548926e-001	3.513973e-002	9.481479e-004	9.276806e-002	-9.371482e-002	-3.488256e-004	2.104123e+000
4.185978798548926e-001	3.071932e-002	9.682637e-004	9.430958e-002	-9.527278e-002	-3.113222e-004	2.104454e+000
4.186078798548926e-001	2.623165e-002	9.853373e-004	9.564383e-002	-9.662038e-002	-2.711134e-004	2.104746e+000
4.186178798548926e-001	2.168649e-002	9.995361e-004	9.676783e-002	-9.775478e-002	-2.285530e-004	2.104997e+000
4.186278798548926e-001	1.709371e-002	1.011048e-003	9.767898e-002	-9.867360e-002	-1.840156e-004	2.105204e+000
4.186378798548927e-001	1.246327e-002	1.020078e-003	9.837516e-002	-9.937494e-002	-1.378936e-004	2.105366e+000
4.186478798548927e-001	7.805234e-003	1.026839e-003	9.885467e-002	-9.985730e-002	-9.059338e-005	2.105483e+000
4.186778798548927e-001	-6.233187e-003	1.035733e-003	9.898291e-002	-9.998260e-002	5.417196e-005	2.105544e+000
4.186878798548927e-001	-1.090020e-002	1.035622e-003	9.858778e-002	-9.958341e-002	1.019599e-004	2.105469e+000
4.186978798548927e-001	-1.554401e-002	1.034310e-003	9.797432e-002	-9.896471e-002	1.488058e-004	2.105346e+000
4.187078798548927e-001	-2.015450e-002	1.031972e-003	9.714361e-002	-9.812773e-002	1.942942e-004	2.105178e+000
4.187178798548927e-001	-2.472157e-002	1.028766e-003	9.609719e-002	-9.707421e-002	2.380210e-004	2.104965e+000
4.187278798548927e-001	-2.923520e-002	1.024822e-003	9.483710e-002	-9.580632e-002	2.795972e-004	2.104709e+000
4.187378798548928e-001	-3.368547e-002	1.020241e-003	9.336586e-002	-9.432668e-002	3.186522e-004	2.104414e+000
4.187478798548928e-001	-3.806255e-002	1.015097e-003	9.168644e-002	-9.263837e-002	3.548376e-004	2.104081e+000
4.187578798548928e-001	-4.235674e-002	1.009431e-003	8.980234e-002	-9.074491e-002	3.878300e-004	2.103714e+000
4.187678798548928e-001	-4.655853e-002	1.003251e-003	8.771751e-002	-8.865027e-002	4.173338e-004	2.103315e+000
4.187778798548928e-001	-5.065854e-002	9.965356e-004	8.543637e-002	-8.635887e-002	4.430844e-004	2.102889e+000
4.187878798548928e-001	-5.464759e-002	9.892301e-004	8.296381e-002	-8.387555e-002	4.648503e-004	2.102439e+000
4.187978798548928e-001	-5.851673e-002	9.812505e-004	8.030519e-002	-8.120558e-002	4.824353e-004	2.101970e+000
4.188078798548928e-001	-6.225725e-002	9.724853e-004	7.746631e-002	-7.835469e-002	4.956804e-004	2.101485e+000
4.188178798548928e-001	-6.586068e-002	9.627980e-004	7.445341e-002	-7.532896e-002	5.044654e-004	2.100989e+000
4.188278798548928e-001	-6.931885e-002	9.520306e-004	7.127318e-002	-7.213494e-002	5.087098e-004	2.100487e+000
4.188378798548929e-001	-7.262389e-002	9.400078e-004	6.793268e-002	-6.877953e-002	5.083741e-004	2.099983e+000
4.188478798548929e-001	-7.576823e-002	9.265411e-004	6.443942e-002	-6.527004e-002	5.034596e-004	2.099481e+000
4.188578798548929e-001	-7.874469e-002	9.114336e-004	6.080123e-002	-6.161414e-002	4.940089e-004	2.098986e+000
4.188678798548929e-001	-8.154641e-002	8.944849e-004	5.702636e-002	-5.781985e-002	4.801053e-004	2.098503e+000
4.188778798548929e-001	-8.416695e-002	8.754966e-004	5.312335e-002	-5.389554e-002	4.618722e-004	2.098036e+000
4.188878798548929e-001	-8.660027e-002	8.542770e-004	4.910108e-002	-4.984990e-002	4.394722e-004	2.097589e+000
4.188978798548929e-001	-8.884072e-002	8.306465e-004	4.496872e-002	-4.569191e-002	4.131052e-004	2.097167e+000
4.189078798548929e-001	-9.088313e-002	8.044429e-004	4.073568e-002	-4.143087e-002	3.830069e-004	2.096772e+000
4.189178798548929e-001	-9.272277e-002	7.755254e-004	3.641167e-002	-3.707629e-002	3.494465e-004	2.096409e+000
4.189278798548929e-001	-9.435537e-002	7.437796e-004	3.200655e-002	-3.263796e-002	3.127245e-004	2.096081e+000
4.189378798548930e-001	-9.577718e-002	7.091209e-004	2.753040e-002	-2.812587e-002	2.731694e-004	2.095790e+000
4.189478798548930e-001	-9.698488e-002	6.714984e-004	2.299345e-002	-2.355019e-002	2.311354e-004	2.095541e+000
4.189578798548930e-001	-9.797572e-002	6.308968e-004	1.840605e-002	-1.892129e-002	1.869986e-004	2.095334e+000
4.189678798548930e-001	-9.874742e-002	5.873393e-004	1.377867e-002	-1.424963e-002	1.411536e-004	2.095172e+000
4.189778798548930e-001	-9.929825e-002	5.408883e-004	9.121845e-003	-9.545819e-003	9.401038e-005	2.095056e+000
4.189878798548930e-001	-9.962696e-002	4.916463e-004	4.446137e-003	-4.820526e-003	4.598991e-005	2.094987e+000
4.189978798548930e-001	-9.973288e-002	4.397549e-004	-2.378710e-004	-8.447470e-005	-2.487109e-006	2.094967e+000
4.190178798548930e-001	-9.927616e-002	3.287850e-004	-9.588491e-003	9.376848e-003	-9.904349e-005	2.095071e+000
4.190278798548930e-001	-9.871475e-002	2.701781e-004	-1.423410e-002	1.408065e-002	-1.462635e-004	2.095194e+000
4.190378798548931e-001	-9.793301e-002	2.098574e-004	-1.884606e-002	1.875232e-002	-1.922292e-004	2.095364e+000
4.190478798548931e-001	-9.693284e-002	1.481343e-004	-2.341409e-002	2.338129e-002	-2.365249e-004	2.095578e+000
4.190578798548931e-001	-9.571666e-002	8.534367e-005	-2.792809e-002	2.795711e-002	-2.787583e-004	2.095836e+000
4.190678798548931e-001	-9.428738e-002	2.183893e-005	-3.237808e-002	3.246946e-002	-3.185558e-004	2.096134e+000
4.190778798548931e-001	-9.264840e-002	-4.201295e-005	-3.675430e-002	3.690819e-002	-3.555661e-004	2.096471e+000
4.190878798548931e-001	-9.080358e-002	-1.058369e-004	-4.104716e-002	4.126338e-002	-3.894629e-004	2.096843e+000
4.190978798548931e-001	-8.875726e-002	-1.692552e-004	-4.524730e-002	4.552528e-002	-4.199479e-004	2.097247e+000
4.191078798548931e-001	-8.651420e-002	-2.318932e-004	-4.934561e-002	4.968440e-002	-4.467535e-004	2.097680e+000
4.191178798548931e-001	-8.407961e-002	-2.933847e-004	-5.333323e-002	5.373151e-002	-4.696445e-004	2.098137e+000
4.191278798548931e-001	-8.145911e-002	-3.533772e-004	-5.720155e-002	5.765768e-002	-4.884209e-004	2.098616e+000
4.191378798548932e-001	-7.865871e-002	-4.115374e-004	-6.094225e-002	6.145426e-002	-5.029190e-004	2.099110e+000
4.191478798548932e-001	-7.568481e-002	-4.675555e-004	-6.454734e-002	6.511291e-002	-5.130129e-004	2.099617e+000
4.191578798548932e-001	-7.254416e-002	-5.211496e-004	-6.800908e-002	6.862567e-002	-5.186155e-004	2.100132e+000
4.191678798548932e-001	-6.924387e-002	-5.720696e-004	-7.132008e-002	7.198487e-002	-5.196792e-004	2.100651e+000
4.191778798548932e-001	-6.579136e-002	-6.201002e-004	-7.447328e-002	7.518326e-002	-5.161962e-004	2.101168e+000
4.191878798548932e-001	-6.219437e-002	-6.650632e-004	-7.746196e-002	7.821395e-002	-5.081989e-004	2.101680e+000
4.191978798548932e-001	-5.846092e-002	-7.068198e-004	-8.027974e-002	8.107040e-002	-4.957587e-004	2.102181e+000
4.192078798548932e-001	-5.459931e-002	-7.452713e-004	-8.292060e-002	8.374652e-002	-4.789863e-004	2.102668e+000
4.192178798548932e-001	-5.061809e-002	-7.803591e-004	-8.537889e-002	8.623661e-002	-4.580300e-004	2.103136e+000
4.192278798548932e-001	-4.652603e-002	-8.120653e-004	-8.764932e-002	8.853538e-002	-4.330750e-004	2.103581e+000
4.192378798548933e-001	-4.233213e-002	-8.404104e-004	-8.972703e-002	9.063795e-002	-4.043412e-004	2.104000e+000
4.192478798548933e-001	-3.804558e-002	-8.654522e-004	-9.160748e-002	9.253990e-002	-3.720816e-004	2.104389e+000
4.192578798548933e-001	-3.367575e-002	-8.872829e-004	-9.328660e-002	9.423721e-002	-3.365802e-004	2.104743e+000
4.192678798548933e-001	-2.923218e-002	-9.060265e-004	-9.476067e-002	9.572633e-002	-2.981495e-004	2.105061e+000
4.192778798548933e-001	-2.472454e-002	-9.218344e-004	-9.602642e-002	9.700413e-002	-2.571277e-004	2.105340e+000
4.192878798548933e-001	-2.016263e-002	-9.348817e-004	-9.708098e-002	9.806794e-002	-2.138759e-004	2.105577e+000
4.192978798548933e-001	-1.555635e-002	-9.453630e-004	-9.792193e-002	9.891551e-002	-1.687750e-004	2.105769e+000
4.193078798548933e-001	-1.091572e-002	-9.534868e-004	-9.854726e-002	9.954508e-002	-1.222223e-004	2.105916e+000
4.193178798548933e-001	-6.250799e-003	-9.594710e-004	-9.895543e-002	9.995531e-002	-7.462835e-005	2.106016e+000
4.193478798548934e-001	7.788292e-003	-9.668008e-004	-9.886821e-002	9.986357e-002	7.017854e-005	2.106030e+000
4.193578798548934e-001	1.244884e-002	-9.664139e-004	-9.840129e-002	9.939231e-002	1.176934e-004	2.105939e+000
4.193678798548934e-001	1.708287e-002	-9.649418e-004	-9.771630e-002	9.870192e-002	1.641312e-004	2.105801e+000
4.193778798548934e-001	2.168026e-002	-9.625531e-004	-9.681448e-002	9.779381e-002	2.090763e-004	2.105617e+000
4.193878798548934e-001	2.623093e-002	-9.593946e-004	-9.569755e-002	9.666984e-002	2.521291e-004	2.105390e+000
4.193978798548934e-001	3.072489e-002	-9.555873e-004	-9.436769e-002	9.533232e-002	2.929063e-004	2.105121e+000
4.194078798548934e-001	3.515225e-002	-9.512228e-004	-9.282757e-002	9.378405e-002	3.310444e-004	2.104813e+000
4.194178798548934e-001	3.950322e-002	-9.463629e-004	-9.108036e-002	9.202823e-002	3.662028e-004	2.104468e+000
4.194278798548934e-001	4.376817e-002	-9.410370e-004	-8.912967e-002	9.006853e-002	3.980669e-004	2.104090e+000
4.194378798548935e-001	4.793762e-002	-9.352425e-004	-8.697961e-002	8.790909e-002	4.263511e-004	2.103682e+000
4.194478798548935e-001	5.200224e-002	-9.289448e-004	-8.463478e-002	8.555445e-002	4.508015e-004	2.103247e+000
4.194578798548935e-001	5.595296e-002	-9.220785e-004	-8.210021e-002	8.300959e-002	4.711980e-004	2.102791e+000
4.194678798548935e-001	5.978087e-002	-9.145485e-004	-7.938142e-002	8.027994e-002	4.873566e-004	2.102315e+000
4.194778798548935e-001	6.347734e-002	-9.062334e-004	-7.648434e-002	7.737133e-002	4.991309e-004	2.101826e+000
4.194878798548935e-001	6.703402e-002	-8.969874e-004	-7.341537e-002	7.429001e-002	5.064138e-004	2.101328e+000
4.194978798548935e-001	7.044282e-002	-8.866448e-004	-7.018133e-002	7.104264e-002	5.091382e-004	2.100824e+000
4.195078798548935e-001	7.369596e-002	-8.750235e-004	-6.678941e-002	6.763625e-002	5.072781e-004	2.100320e+000
4.195178798548935e-001	7.678601e-002	-8.619300e-004	-6.324724e-002	6.407829e-002	5.008486e-004	2.099821e+000
4.195278798548935e-001	7.970588e-002	-8.471634e-004	-5.956281e-002	6.037651e-002	4.899058e-004	2.099329e+000
4.195378798548936e-001	8.244886e-002	-8.305216e-004	-5.574443e-002	5.653908e-002	4.745463e-004	2.098851e+000
4.195478798548936e-001	8.500862e-002	-8.118057e-004	-5.180078e-002	5.257445e-002	4.549068e-004	2.098390e+000
4.195578798548936e-001	8.737926e-002	-7.908252e-004	-4.774084e-002	4.849143e-002	4.311623e-004	2.097951e+000
4.195678798548936e-001	8.955529e-002	-7.674036e-004	-4.357385e-002	4.429909e-002	4.035248e-004	2.097537e+000
4.195778798548936e-001	9.153166e-002	-7.413828e-004	-3.930934e-002	4.000680e-002	3.722415e-004	2.097152e+000
4.195878798548936e-001	9.330381e-002	-7.126282e-004	-3.495706e-002	3.562417e-002	3.375922e-004	2.096800e+000
4.195978798548936e-001	9.486765e-002	-6.810323e-004	-3.052694e-002	3.116106e-002	2.998869e-004	2.096484e+000
4.196078798548936e-001	9.621953e-002	-6.465190e-004	-2.602913e-002	2.662752e-002	2.594633e-004	2.096207e+000
4.196178798548936e-001	9.735636e-002	-6.090463e-004	-2.147391e-002	2.203378e-002	2.166831e-004	2.095972e+000
4.196278798548936e-001	9.827551e-002	-5.686091e-004	-1.687165e-002	1.739024e-002	1.719289e-004	2.095780e+000
4.196378798548937e-001	9.897491e-002	-5.252408e-004	-1.223286e-002	1.270742e-002	1.256010e-004	2.095633e+000
4.196478798548937e-001	9.945295e-002	-4.790146e-004	-7.568082e-003	7.995944e-003	7.811336e-005	2.095533e+000
4.196678798548937e-001	9.974135e-002	-3.784790e-004	1.797119e-003	-1.470163e-003	-1.865576e-005	2.095476e+000
4.196778798548937e-001	9.955117e-002	-3.245120e-004	6.476390e-003	-6.203299e-003	-6.707457e-005	2.095520e+000
4.196878798548937e-001	9.913861e-002	-2.683713e-004	1.113937e-002	-1.092213e-002	-1.149018e-004	2.095611e+000
